date,GDP,Unemployment,CPI,Population,Exports,Imports,Consumption,GSPTSE,Housing Starts,CAD/USD,Median Market Income,Jobless,IPPI,Policy Rate,10Y Bond Yield,Avg. Weekly Earnings,Target Rate,Over 10Y Bond,Gross Fixed Capital Formation,Median Age,Crime Severity,Retail,WCS,Unemployment Searches GT
2007-06-06,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13941.599609,16748.0,1.0586,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.42,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-07,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13703.900391,16748.0,1.0611,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.52,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-08,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13798.5,16748.0,1.0622,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.55,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-11,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13832.799805,16748.0,1.0614,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.59,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-12,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13724.299805,16748.0,1.0636,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.68,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-13,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13859.5,16748.0,1.0668,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.62,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-14,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,14002.0,16748.0,1.0684,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.63,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-15,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,14137.400391,16748.0,1.0678,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.55,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-18,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,14176.400391,16748.0,1.072,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.58,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-19,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,14119.5,16748.0,1.0638,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.55,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-20,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13978.200195,16748.0,1.0646,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.58,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-21,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,14095.700195,16748.0,1.0727,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.63,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-22,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13986.0,16748.0,1.0676,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.6,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-25,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13841.900391,16748.0,1.0712,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.57,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-26,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13663.900391,16748.0,1.0692,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.58,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-27,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13741.900391,16748.0,1.0716,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.59,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-28,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13715.700195,16748.0,1.0626,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.58,404443,39.2,95.28,34436278.0,47.19,24.0
2007-06-29,1259029,6.1,111.9,32786014,124926.9,109689.2,891981,13906.599609,16748.0,1.0634,53800.0,222780.0,83.8,4.5,4.612857143,790.91,4.25,4.51,404443,39.2,95.28,34436278.0,47.19,24.0
2007-07-03,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14064.700195,15803.0,1.0593,53800.0,217620.0,83.3,4.75,4.59,791.97,4.25,4.51,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-05,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14079.400391,15803.0,1.0567,53800.0,217620.0,83.3,4.75,4.59,791.97,4.25,4.59,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-06,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14118.700195,15803.0,1.0478,53800.0,217620.0,83.3,4.75,4.59,791.97,4.25,4.66,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-09,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14177.5,15803.0,1.0479,53800.0,217620.0,83.3,4.75,4.59,791.97,4.25,4.62,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-10,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14131.900391,15803.0,1.052,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.53,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-11,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14166.099609,15803.0,1.0557,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.58,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-12,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14356.0,15803.0,1.0467,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.63,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-13,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14496.5,15803.0,1.0476,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.6,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-16,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14338.299805,15803.0,1.043,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.55,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-17,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14382.0,15803.0,1.0435,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.58,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-18,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14583.700195,15803.0,1.0435,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.57,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-19,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14625.799805,15803.0,1.0425,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.56,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-20,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14582.900391,15803.0,1.044,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.52,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-23,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14468.299805,15803.0,1.045,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.53,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-24,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14068.200195,15803.0,1.0372,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.52,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-25,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,14105.299805,15803.0,1.0423,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.52,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-26,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,13844.599609,15803.0,1.0504,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.48,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-27,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,13748.5,15803.0,1.059,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.45,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-30,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,13864.700195,15803.0,1.0689,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.5,406121,39.2,95.28,34430726.0,53.06,30.0
2007-07-31,1272261,6.0,112.0,32889025,122696.3,113087.5,900362,13868.599609,15803.0,1.0656,53800.0,217620.0,83.3,4.75,4.59,791.97,4.5,4.48,406121,39.2,95.28,34430726.0,53.06,30.0
2007-08-01,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13654.700195,15780.0,1.0565,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.48,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-02,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13813.599609,15780.0,1.0528,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.45,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-03,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13565.200195,15780.0,1.0526,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.42,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-07,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13560.599609,15780.0,1.0553,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.44,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-08,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13758.200195,15780.0,1.0497,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.5,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-09,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13478.0,15780.0,1.0566,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.49,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-10,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13466.299805,15780.0,1.0538,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.51,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-13,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13427.5,15780.0,1.0508,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.48,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-14,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13242.599609,15780.0,1.0635,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.45,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-15,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13048.799805,15780.0,1.0746,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.49,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-16,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,12848.700195,15780.0,1.0754,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.48,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-17,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13049.599609,15780.0,1.0635,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.48,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-20,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13110.299805,15780.0,1.058,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.46,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-21,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13238.700195,15780.0,1.0601,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.45,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-22,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13463.099609,15780.0,1.062,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.49,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-23,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13451.099609,15780.0,1.0566,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.47,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-24,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13520.299805,15780.0,1.0525,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.44,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-27,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13487.400391,15780.0,1.0515,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.4,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-28,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13264.900391,15780.0,1.0616,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.37,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-29,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13490.099609,15780.0,1.0592,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.44,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-30,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13444.599609,15780.0,1.0567,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.42,406121,39.2,95.28,34725483.0,52.76,23.0
2007-08-31,1272261,5.9,111.7,32889025,122696.3,113087.5,900362,13660.5,15780.0,1.056,53800.0,215010.0,82.5,4.75,4.428636364,789.5,4.5,4.47,406121,39.2,95.28,34725483.0,52.76,23.0
2007-09-04,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13755.200195,20298.0,1.0493,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.44,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-05,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13683.299805,20298.0,1.0508,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.4,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-06,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13795.700195,20298.0,1.0534,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.4,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-07,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13651.200195,20298.0,1.0546,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.36,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-10,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13625.5,20298.0,1.0532,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.35,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-11,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13704.299805,20298.0,1.043,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.4,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-12,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13756.700195,20298.0,1.0372,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.39,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-13,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13843.200195,20298.0,1.0324,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.41,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-14,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13846.400391,20298.0,1.0292,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.39,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-17,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13809.900391,20298.0,1.0307,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.36,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-18,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,14005.400391,20298.0,1.0234,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.38,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-19,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13939.799805,20298.0,1.0147,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.48,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-20,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13838.400391,20298.0,1.0011,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.55,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-21,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13940.099609,20298.0,1.0008,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.47,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-24,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13958.299805,20298.0,1.0011,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.48,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-25,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,13997.599609,20298.0,1.0005,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.48,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-26,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,14035.0,20298.0,1.0045,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.5,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-27,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,14129.700195,20298.0,1.0031,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.48,406121,39.2,95.28,34341226.0,53.0,29.0
2007-09-28,1272261,5.9,111.9,32889025,122696.3,113087.5,900362,14098.900391,20298.0,0.9959,53800.0,219750.0,81.8,4.75,4.356315789,790.82,4.5,4.44,406121,39.2,95.28,34341226.0,53.0,29.0
2007-10-01,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14200.599609,15884.0,0.9929,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.43,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-02,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14152.700195,15884.0,1.0002,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.42,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-03,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14020.900391,15884.0,0.9961,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.45,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-04,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14125.099609,15884.0,0.998,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.41,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-05,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14233.299805,15884.0,0.9815,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.49,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-09,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14262.200195,15884.0,0.9846,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.51,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-10,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14276.200195,15884.0,0.9813,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.48,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-11,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14229.400391,15884.0,0.9744,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.49,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-12,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14295.900391,15884.0,0.9737,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.54,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-15,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14231.299805,15884.0,0.9756,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.53,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-16,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14153.0,15884.0,0.9778,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.51,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-17,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14219.5,15884.0,0.9736,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.48,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-18,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14332.0,15884.0,0.9733,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.44,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-19,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14001.700195,15884.0,0.9637,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.39,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-22,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14043.599609,15884.0,0.9811,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.39,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-23,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14087.5,15884.0,0.9673,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.4,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-24,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14088.5,15884.0,0.971,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.38,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-25,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14124.900391,15884.0,0.9673,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.4,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-26,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14296.400391,15884.0,0.9619,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.37,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-29,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14427.400391,15884.0,0.9547,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.36,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-30,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14312.099609,15884.0,0.9534,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.36,410981,39.2,95.28,34305870.0,54.69,27.0
2007-10-31,1289759,5.9,111.6,33002138,120005.4,113364.1,916872,14625.0,15884.0,0.9496,53800.0,214470.0,80.8,4.75,4.362727273,794.07,4.5,4.39,410981,39.2,95.28,34305870.0,54.69,27.0
2007-11-01,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14372.5,16166.0,0.9497,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.34,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-02,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14363.900391,16166.0,0.936,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.38,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-05,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14273.400391,16166.0,0.9337,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.37,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-06,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14370.599609,16166.0,0.9243,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.39,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-07,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14118.200195,16166.0,0.9168,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.36,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-08,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,14128.599609,16166.0,0.9303,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.38,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-09,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13869.799805,16166.0,0.9385,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.33,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-13,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13705.099609,16166.0,0.9639,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.34,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-14,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13774.5,16166.0,0.9608,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.31,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-15,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13524.400391,16166.0,0.9804,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.24,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-16,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13530.400391,16166.0,0.9727,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.25,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-19,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13348.200195,16166.0,0.9839,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.21,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-20,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13459.799805,16166.0,0.9848,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.25,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-21,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13280.599609,16166.0,0.9894,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.21,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-22,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13381.0,16166.0,0.9894,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.2,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-23,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13467.200195,16166.0,0.9887,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.19,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-26,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13321.099609,16166.0,0.9877,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.13,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-27,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13369.099609,16166.0,0.9968,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.19,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-28,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13632.200195,16166.0,0.9907,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.22,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-29,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13663.900391,16166.0,0.9928,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.14,410981,39.2,95.28,34958995.0,66.29,28.0
2007-11-30,1289759,6.1,111.9,33002138,120005.4,113364.1,916872,13689.099609,16166.0,1.0007,53800.0,214930.0,81.3,4.75,4.121428571,799.65,4.5,4.15,410981,39.2,95.28,34958995.0,66.29,28.0
2007-12-03,1289759,6.1,112.0,33002138,120005.4,113364.1,916872,13657.200195,9762.0,1.0,53800.0,222640.0,82.3,4.5,4.015789474,798.51,4.5,4.07,410981,39.2,95.28,35625285.0,50.02,24.0
