date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate
1971-02-20,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0066,,
1971-02-21,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0066,,
1971-02-22,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0043,,
1971-02-23,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0035,,
1971-02-24,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0075,,
1971-02-25,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0066,,
1971-02-26,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.007,,
1971-02-27,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.007,,
1971-02-28,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.007,,
1971-03-01,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0076,,
1971-03-02,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0071,,
1971-03-03,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0073,,
1971-03-04,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0064,,
1971-03-05,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0047,,
1971-03-06,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0047,,
1971-03-07,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0047,,
1971-03-08,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.003,,
1971-03-09,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.004,,
1971-03-10,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0036,,
1971-03-11,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0049,,
1971-03-12,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0056,,
1971-03-13,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0056,,
1971-03-14,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0056,,
1971-03-15,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0059,,
1971-03-16,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0052,,
1971-03-17,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0056,,
1971-03-18,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0065,,
1971-03-19,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0077,,
1971-03-20,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0077,,
1971-03-21,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0077,,
1971-03-22,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0079,,
1971-03-23,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0078,,
1971-03-24,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0076,,
1971-03-25,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.007,,
1971-03-26,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0074,,
1971-03-27,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0074,,
1971-03-28,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0074,,
1971-03-29,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0075,,
1971-03-30,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0082,,
1971-03-31,439612,,,282495,99174,21465000,26.2,,,20.5,16.8,,,,,,,,,,1.0081,,
1971-04-01,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0076,,
1971-04-02,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0073,,
1971-04-03,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0073,,
1971-04-04,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0073,,
1971-04-05,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0071,,
1971-04-06,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0062,,
1971-04-07,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0069,,
1971-04-08,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0071,,
1971-04-09,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-10,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-11,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-12,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0069,,
1971-04-13,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0076,,
1971-04-14,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0081,,
1971-04-15,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0075,,
1971-04-16,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-17,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-18,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0068,,
1971-04-19,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0073,,
1971-04-20,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0075,,
1971-04-21,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0073,,
1971-04-22,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0076,,
1971-04-23,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0085,,
1971-04-24,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0085,,
1971-04-25,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0085,,
1971-04-26,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0092,,
1971-04-27,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0095,,
1971-04-28,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-04-29,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0086,,
1971-04-30,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0091,,
1971-05-01,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0091,,
1971-05-02,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0091,,
1971-05-03,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-04,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.009,,
1971-05-05,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0074,,
1971-05-06,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0074,,
1971-05-07,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0069,,
1971-05-08,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0069,,
1971-05-09,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0069,,
1971-05-10,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0084,,
1971-05-11,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0084,,
1971-05-12,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0083,,
1971-05-13,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-14,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-15,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-16,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-17,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-18,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0089,,
1971-05-19,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0095,,
1971-05-20,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0093,,
1971-05-21,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0092,,
1971-05-22,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0092,,
1971-05-23,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0092,,
1971-05-24,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.009,,
1971-05-25,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0091,,
1971-05-26,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0086,,
1971-05-27,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0093,,
1971-05-28,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0101,,
1971-05-29,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0101,,
1971-05-30,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,1.0101,,
1971-05-31,454743,,,292215,103280,21523000,26.2,,,20.7,16.8,,,,,,,,,,,,
1971-06-01,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0126,,
1971-06-02,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0134,,
1971-06-03,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0185,,
1971-06-04,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0174,,
1971-06-05,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0174,,
1971-06-06,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0174,,
1971-06-07,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0161,,
1971-06-08,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0179,,
1971-06-09,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0186,,
1971-06-10,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0239,,
1971-06-11,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0239,,
1971-06-12,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0239,,
1971-06-13,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0239,,
1971-06-14,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0232,,
1971-06-15,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0248,,
1971-06-16,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0244,,
1971-06-17,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0242,,
1971-06-18,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0225,,
1971-06-19,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0225,,
1971-06-20,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0225,,
1971-06-21,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0242,,
1971-06-22,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0243,,
1971-06-23,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0234,,
1971-06-24,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0242,,
1971-06-25,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0233,,
1971-06-26,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0233,,
1971-06-27,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0233,,
1971-06-28,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0221,,
1971-06-29,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.023,,
1971-06-30,454743,,,292215,103280,21523000,26.2,,,20.8,16.8,,,,,,,,,,1.0235,,
1971-07-01,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0232,,
1971-07-02,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0226,,
1971-07-03,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0226,,
1971-07-04,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0226,,
1971-07-05,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,,,
1971-07-06,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-07,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0233,,
1971-07-08,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-09,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-10,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-11,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-12,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0231,,
1971-07-13,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0231,,
1971-07-14,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.023,,
1971-07-15,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0227,,
1971-07-16,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0228,,
1971-07-17,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0228,,
1971-07-18,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0228,,
1971-07-19,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0222,,
1971-07-20,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0203,,
1971-07-21,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.02,,
1971-07-22,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0175,,
1971-07-23,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0151,,
1971-07-24,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0151,,
1971-07-25,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0151,,
1971-07-26,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0176,,
1971-07-27,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0205,,
1971-07-28,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0221,,
1971-07-29,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0207,,
1971-07-30,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0188,,
1971-07-31,464591,,,298686,105681,21962032,26.2,,,21.0,17.0,,,,,,,,,,1.0188,,
1971-08-01,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0188,,
1971-08-02,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0193,,
1971-08-03,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0195,,
1971-08-04,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0185,,
1971-08-05,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0168,,
1971-08-06,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0186,,
1971-08-07,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0186,,
1971-08-08,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0186,,
1971-08-09,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0063,,
1971-08-10,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0128,,
1971-08-11,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0143,,
1971-08-12,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0132,,
1971-08-13,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0119,,
1971-08-14,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0119,,
1971-08-15,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0119,,
1971-08-16,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0098,,
1971-08-17,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0067,,
1971-08-18,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0087,,
1971-08-19,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0112,,
1971-08-20,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0113,,
1971-08-21,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0113,,
1971-08-22,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0113,,
1971-08-23,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0128,,
1971-08-24,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0143,,
1971-08-25,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0121,,
1971-08-26,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0106,,
1971-08-27,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.01,,
1971-08-28,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.01,,
1971-08-29,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.01,,
1971-08-30,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0135,,
1971-08-31,464591,,,298686,105681,21962032,26.2,,,21.2,17.0,,,,,,,,,,1.0142,,
1971-09-01,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0162,,
1971-09-02,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0143,,
1971-09-03,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0146,,
1971-09-04,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0146,,
1971-09-05,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0146,,
1971-09-06,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,,,
1971-09-07,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0162,,
1971-09-08,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0161,,
1971-09-09,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0157,,
1971-09-10,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0159,,
1971-09-11,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0159,,
1971-09-12,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0159,,
1971-09-13,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0161,,
1971-09-14,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0153,,
1971-09-15,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0141,,
1971-09-16,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0142,,
1971-09-17,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0136,,
1971-09-18,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0136,,
1971-09-19,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0136,,
1971-09-20,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.012,,
1971-09-21,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0122,,
1971-09-22,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0119,,
1971-09-23,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0092,,
1971-09-24,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0066,,
1971-09-25,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0066,,
1971-09-26,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0066,,
1971-09-27,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0098,,
1971-09-28,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0099,,
1971-09-29,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0098,,
1971-09-30,464591,,,298686,105681,21962032,26.2,,,21.1,17.0,,,,,,,,,,1.0093,,
1971-10-01,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0091,,
1971-10-02,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0091,,
1971-10-03,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0091,,
1971-10-04,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0082,,
1971-10-05,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0079,,
1971-10-06,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0075,,
1971-10-07,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0062,,
1971-10-08,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0057,,
1971-10-09,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0057,,
1971-10-10,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0057,,
1971-10-11,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,,,
1971-10-12,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0054,,
1971-10-13,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0056,,
1971-10-14,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0045,,
1971-10-15,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0051,,
1971-10-16,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0051,,
1971-10-17,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0051,,
1971-10-18,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0045,,
1971-10-19,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-10-20,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0034,,
1971-10-21,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0034,,
1971-10-22,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0007,,
1971-10-23,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0007,,
1971-10-24,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0007,,
1971-10-25,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,,,
1971-10-26,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0019,,
1971-10-27,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0013,,
1971-10-28,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0017,,
1971-10-29,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-10-30,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-10-31,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-11-01,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0054,,
1971-11-02,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,,,
1971-11-03,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0036,,
1971-11-04,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0042,,
1971-11-05,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0048,,
1971-11-06,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0048,,
1971-11-07,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0048,,
1971-11-08,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0058,,
1971-11-09,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.006,,
1971-11-10,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0053,,
1971-11-11,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0048,,
1971-11-12,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0045,,
1971-11-13,472992,,,305168,107636,22039243,26.2,,,21.2,17.0,,,,,,,,,,1.0045,,
