Date,GDP,Wages and salaries,WTI,GSPTSE,USD/CAD,10 year Bonds,Target Rate,Household saving rate,Household disposable income,Exports,Imports,Consumption,Gross fixed capital formation,Population,Median Age,CPI,IPPI,Housing Starts,Unemployment Rate,Retail Sales,Manufacturing Sales
2018-09-21,2072807,966148,70.74,16224.09961,1.2912,2.45,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-09-24,2072807,966148,70.74,16207.29981,1.2934,2.46,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-09-25,2072807,966148,70.74,16159.5,1.2944,2.48,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-09-26,2072807,966148,70.74,16169.29981,1.2963,2.43,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-09-27,2072807,966148,70.74,16204.59961,1.3036,2.43,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-09-28,2072807,966148,70.74,16073.09961,1.2922,2.43,1.5,0.5,1218760,669725,683113,1610118,447739,36898490,40.8,134.3,101.3,201.553,5.8,50792715,58637276
2018-10-01,2078537,974544,67.85,16104.40039,1.2799,2.5,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-02,2078537,974544,67.85,16017.2002,1.2815,2.47,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-03,2078537,974544,67.85,16072.09961,1.2826,2.53,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-04,2078537,974544,67.85,16006.7002,1.2903,2.56,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-05,2078537,974544,67.85,15946.2002,1.2948,2.6,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-09,2078537,974544,67.85,15854.09961,1.2959,2.57,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-10,2078537,974544,67.85,15517.40039,1.2985,2.57,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-11,2078537,974544,67.85,15317.09961,1.3037,2.51,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-12,2078537,974544,67.85,15414.29981,1.3023,2.51,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-15,2078537,974544,67.85,15409.5,1.2966,2.53,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-16,2078537,974544,67.85,15579.7002,1.2935,2.52,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-17,2078537,974544,67.85,15529.90039,1.2985,2.53,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-18,2078537,974544,67.85,15404.09961,1.3059,2.52,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-19,2078537,974544,67.85,15470.09961,1.3101,2.53,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-22,2078537,974544,67.85,15412.7002,1.3104,2.52,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-23,2078537,974544,67.85,15285.2002,1.3101,2.49,1.5,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-24,2078537,974544,67.85,14909.09961,1.2994,2.47,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-25,2078537,974544,67.85,14924.09961,1.3066,2.48,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-26,2078537,974544,67.85,14888.29981,1.31,2.43,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-29,2078537,974544,67.85,14721.79981,1.3129,2.43,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-30,2078537,974544,67.85,14894.5,1.3133,2.48,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-10-31,2078537,974544,67.85,15027.29981,1.3129,2.52,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.2,100.8,197.116,6,50655265,58991635
2018-11-01,2078537,974544,70.07,15150.2002,1.3108,2.52,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-02,2078537,974544,70.07,15119.29981,1.3108,2.57,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-05,2078537,974544,70.07,15217.7002,1.3098,2.55,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-06,2078537,974544,70.07,15292.7002,1.3132,2.56,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-07,2078537,974544,70.07,15369.40039,1.3108,2.55,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-08,2078537,974544,70.07,15357.5,1.3115,2.56,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-09,2078537,974544,70.07,15274.40039,1.323,2.53,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-13,2078537,974544,70.07,15131.79981,1.3223,2.49,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-14,2078537,974544,70.07,15133.09961,1.3237,2.46,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-15,2078537,974544,70.07,15144.90039,1.3193,2.43,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-16,2078537,974544,70.07,15155.5,1.3174,2.41,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-19,2078537,974544,70.07,15071,1.3187,2.41,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-20,2078537,974544,70.07,14877,1.3245,2.4,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-21,2078537,974544,70.07,15095,1.3274,2.41,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-23,2078537,974544,70.07,15010.7002,1.3226,2.39,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-26,2078537,974544,70.07,15012.7002,1.3237,2.4,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-27,2078537,974544,70.07,14944.09961,1.3313,2.38,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-28,2078537,974544,70.07,15171.29981,1.3328,2.39,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-29,2078537,974544,70.07,15194,1.3278,2.39,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-11-30,2078537,974544,70.07,15197.79981,1.3282,2.37,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,133.7,101,193.498,5.9,50872672,57970328
2018-12-03,2078537,974544,70.76,15275,1.319,2.33,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-04,2078537,974544,70.76,15063.59961,1.3202,2.25,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-06,2078537,974544,70.76,14937,1.3417,2.2,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-07,2078537,974544,70.76,14795.09961,1.3302,2.2,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-10,2078537,974544,70.76,14728.29981,1.3385,2.18,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-11,2078537,974544,70.76,14667.79981,1.3408,2.19,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-12,2078537,974544,70.76,14783.09961,1.3336,2.24,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-13,2078537,974544,70.76,14750.40039,1.3349,2.29,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-14,2078537,974544,70.76,14595.09961,1.3387,2.24,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-17,2078537,974544,70.76,14362.7002,1.339,2.19,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-18,2078537,974544,70.76,14416.90039,1.3466,2.15,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-19,2078537,974544,70.76,14264.09961,1.3434,2.1,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-20,2078537,974544,70.76,14141.79981,1.3515,2.12,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-21,2078537,974544,70.76,13935.40039,1.357,2.15,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-27,2078537,974544,70.76,14165.2002,1.365,2.13,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-28,2078537,974544,70.76,14222,1.3629,2.11,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2018-12-31,2078537,974544,70.76,14322.90039,1.3644,2.13,1.75,0.1,1224744,672026,668632,1617106,440635,37065178,40.8,134.1,101.1,213.713,5.9,51139037,57712080
2019-01-02,2080371,986916,56.96,14347.2002,1.3591,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-03,2080371,986916,56.96,14212.79981,1.3484,2.01,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-04,2080371,986916,56.96,14426.59961,1.3399,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-07,2080371,986916,56.96,14504.09961,1.3297,2.11,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-08,2080371,986916,56.96,14605.2002,1.3307,2.12,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-09,2080371,986916,56.96,14804.7002,1.3212,2.14,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-10,2080371,986916,56.96,14903.5,1.3232,2.14,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-11,2080371,986916,56.96,14939.2002,1.3256,2.12,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-15,2080371,986916,56.96,15046.29981,1.3272,2.15,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-16,2080371,986916,56.96,15111.29981,1.3243,2.17,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-17,2080371,986916,56.96,15211.2002,1.3296,2.17,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-18,2080371,986916,56.96,15303.79981,1.3262,2.21,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-22,2080371,986916,56.96,15233.79981,1.3333,2.14,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-23,2080371,986916,56.96,15208.29981,1.3362,2.15,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-24,2080371,986916,56.96,15280.79981,1.3342,2.11,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-25,2080371,986916,56.96,15366.09961,1.3259,2.14,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-28,2080371,986916,56.96,15378.59961,1.3269,2.13,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-29,2080371,986916,56.96,15463.09961,1.3264,2.11,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-30,2080371,986916,56.96,15484.59961,1.3189,2.11,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-01-31,2080371,986916,56.96,15540.59961,1.314,2.07,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.5,100.2,224.465,5.7,51382189,58252116
2019-02-01,2080371,986916,49.52,15506.29981,1.3095,2.13,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-04,2080371,986916,49.52,15602.29981,1.3127,2.14,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-05,2080371,986916,49.52,15702.7002,1.3132,2.12,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-06,2080371,986916,49.52,15712.29981,1.3192,2.11,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-07,2080371,986916,49.52,15703.40039,1.3296,2.07,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-08,2080371,986916,49.52,15633.29981,1.3277,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-11,2080371,986916,49.52,15568.90039,1.3296,2.09,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-12,2080371,986916,49.52,15642.09961,1.3244,2.1,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-13,2080371,986916,49.52,15626.7002,1.3222,2.12,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-14,2080371,986916,49.52,15696,1.3307,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-15,2080371,986916,49.52,15838.2002,1.3272,2.09,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-19,2080371,986916,49.52,15937.40039,1.3248,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-21,2080371,986916,49.52,16000.90039,1.3192,2.1,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-22,2080371,986916,49.52,16013,1.3188,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-25,2080371,986916,49.52,16057,1.3183,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-26,2080371,986916,49.52,16067.90039,1.3175,2.05,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-27,2080371,986916,49.52,16074.29981,1.3145,2.1,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-02-28,2080371,986916,49.52,15999,1.3166,2.12,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.4,99.5,214.99,5.8,50586932,57030492
2019-03-01,2080371,986916,51.38,16068.29981,1.3277,2.13,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-04,2080371,986916,51.38,16038.09961,1.3329,2.09,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-05,2080371,986916,51.38,16086.5,1.3352,2.08,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-06,2080371,986916,51.38,16092.09961,1.3445,2.03,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-07,2080371,986916,51.38,16056.5,1.342,1.98,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-08,2080371,986916,51.38,15996.2002,1.3426,1.98,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-11,2080371,986916,51.38,16106.2002,1.3418,1.97,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-12,2080371,986916,51.38,16136.7002,1.338,1.94,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-13,2080371,986916,51.38,16150,1.3318,1.96,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-14,2080371,986916,51.38,16087.59961,1.3316,1.97,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-15,2080371,986916,51.38,16140.40039,1.3337,1.94,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-18,2080371,986916,51.38,16251.40039,1.3342,1.93,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-19,2080371,986916,51.38,16188.09961,1.3294,1.93,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-20,2080371,986916,51.38,16167.59961,1.3327,1.9,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-21,2080371,986916,51.38,16244.59961,1.3369,1.89,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-22,2080371,986916,51.38,16089.29981,1.3406,1.81,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-25,2080371,986916,51.38,16065.90039,1.3418,1.77,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-26,2080371,986916,51.38,16155.2002,1.3389,1.78,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-27,2080371,986916,51.38,16132.5,1.3434,1.76,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-28,2080371,986916,51.38,16155.5,1.3424,1.77,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-03-29,2080371,986916,51.38,16102.09961,1.336,1.83,1.75,1.2,1244904,671460,663360,1623063,431161,37249240,40.8,133.6,99.1,201.89,5.9,50526523,56201141
2019-04-01,2102613,995200,54.95,16228.09961,1.3344,1.9,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-02,2102613,995200,54.95,16263.90039,1.3357,1.88,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-03,2102613,995200,54.95,16279.90039,1.3315,1.91,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-04,2102613,995200,54.95,16311.59961,1.3357,1.9,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-05,2102613,995200,54.95,16396.19922,1.3387,1.9,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-08,2102613,995200,54.95,16407.30078,1.3316,1.93,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-09,2102613,995200,54.95,16336.5,1.332,1.93,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-10,2102613,995200,54.95,16396.30078,1.3322,1.9,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-11,2102613,995200,54.95,16399.5,1.3379,1.93,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-12,2102613,995200,54.95,16480.5,1.3332,1.99,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-15,2102613,995200,54.95,16515.5,1.3372,1.97,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-16,2102613,995200,54.95,16502.19922,1.335,2,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-17,2102613,995200,54.95,16544.19922,1.3345,2.01,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-18,2102613,995200,54.95,16612.80078,1.3372,1.97,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-22,2102613,995200,54.95,16577.30078,1.3352,1.99,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-23,2102613,995200,54.95,16669.40039,1.342,1.96,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-24,2102613,995200,54.95,16586.5,1.3465,1.9,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-25,2102613,995200,54.95,16576.09961,1.3494,1.91,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-26,2102613,995200,54.95,16613.5,1.3459,1.89,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-29,2102613,995200,54.95,16600.40039,1.3448,1.92,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-04-30,2102613,995200,54.95,16580.69922,1.3427,1.91,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,134.5,99.4,163.401,5.9,50195398,56821967
2019-05-01,2102613,995200,58.15,16502.80078,1.3417,1.89,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-02,2102613,995200,58.15,16410.90039,1.3468,1.94,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-03,2102613,995200,58.15,16494.40039,1.3425,1.94,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-06,2102613,995200,58.15,16493.5,1.3446,1.91,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-07,2102613,995200,58.15,16357.79981,1.3472,1.87,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-08,2102613,995200,58.15,16397.40039,1.3458,1.88,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-09,2102613,995200,58.15,16321.79981,1.349,1.86,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-10,2102613,995200,58.15,16297.59961,1.3428,1.89,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-13,2102613,995200,58.15,16193.40039,1.3467,1.83,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
2019-05-14,2102613,995200,58.15,16284.5,1.3466,1.86,1.75,0.6,1246168,663868,682090,1631073,440943,37324239,40.8,135.4,100.6,191.664,5.8,50626765,56284656
