Id,When,Type,Unit,Alberta,ModifiedDate
156903,8/1/1993 0:00,NatGas,$CDN/GJ,1.5,2/24/2021 9:00
156904,9/1/1993 0:00,NatGas,$CDN/GJ,1.55,2/24/2021 9:00
156905,10/1/1993 0:00,NatGas,$CDN/GJ,1.56,2/24/2021 9:00
156906,11/1/1993 0:00,NatGas,$CDN/GJ,1.87,2/24/2021 9:00
156907,12/1/1993 0:00,NatGas,$CDN/GJ,1.94,2/24/2021 9:00
156908,1/1/1994 0:00,NatGas,$CDN/GJ,1.93,2/24/2021 9:00
156909,2/1/1994 0:00,NatGas,$CDN/GJ,2.04,2/24/2021 9:00
156910,3/1/1994 0:00,NatGas,$CDN/GJ,2.07,2/24/2021 9:00
156911,4/1/1994 0:00,NatGas,$CDN/GJ,1.82,2/24/2021 9:00
156912,5/1/1994 0:00,NatGas,$CDN/GJ,1.8,2/24/2021 9:00
156913,6/1/1994 0:00,NatGas,$CDN/GJ,1.66,2/24/2021 9:00
156914,7/1/1994 0:00,NatGas,$CDN/GJ,1.73,2/24/2021 9:00
156915,8/1/1994 0:00,NatGas,$CDN/GJ,1.66,2/24/2021 9:00
156916,9/1/1994 0:00,NatGas,$CDN/GJ,1.5,2/24/2021 9:00
156917,10/1/1994 0:00,NatGas,$CDN/GJ,1.35,2/24/2021 9:00
156918,11/1/1994 0:00,NatGas,$CDN/GJ,1.53,2/24/2021 9:00
156919,12/1/1994 0:00,NatGas,$CDN/GJ,1.56,2/24/2021 9:00
156920,1/1/1995 0:00,NatGas,$CDN/GJ,1.39,2/24/2021 9:00
156921,2/1/1995 0:00,NatGas,$CDN/GJ,1.25,2/24/2021 9:00
156922,3/1/1995 0:00,NatGas,$CDN/GJ,1.2,2/24/2021 9:00
156923,4/1/1995 0:00,NatGas,$CDN/GJ,1.19,2/24/2021 9:00
156924,5/1/1995 0:00,NatGas,$CDN/GJ,1.25,2/24/2021 9:00
156925,6/1/1995 0:00,NatGas,$CDN/GJ,1.27,2/24/2021 9:00
156926,7/1/1995 0:00,NatGas,$CDN/GJ,1.1,2/24/2021 9:00
156927,8/1/1995 0:00,NatGas,$CDN/GJ,1.07,2/24/2021 9:00
156928,9/1/1995 0:00,NatGas,$CDN/GJ,1.2,2/24/2021 9:00
156929,10/1/1995 0:00,NatGas,$CDN/GJ,1.25,2/24/2021 9:00
156930,11/1/1995 0:00,NatGas,$CDN/GJ,1.29,2/24/2021 9:00
156931,12/1/1995 0:00,NatGas,$CDN/GJ,1.39,2/24/2021 9:00
156932,1/1/1996 0:00,NatGas,$CDN/GJ,1.62,2/24/2021 9:00
156933,2/1/1996 0:00,NatGas,$CDN/GJ,1.61,2/24/2021 9:00
156934,3/1/1996 0:00,NatGas,$CDN/GJ,1.6,2/24/2021 9:00
156935,4/1/1996 0:00,NatGas,$CDN/GJ,1.51,2/24/2021 9:00
156936,5/1/1996 0:00,NatGas,$CDN/GJ,1.41,2/24/2021 9:00
156937,6/1/1996 0:00,NatGas,$CDN/GJ,1.37,2/24/2021 9:00
156938,7/1/1996 0:00,NatGas,$CDN/GJ,1.38,2/24/2021 9:00
156939,8/1/1996 0:00,NatGas,$CDN/GJ,1.38,2/24/2021 9:00
156940,9/1/1996 0:00,NatGas,$CDN/GJ,1.2,2/24/2021 9:00
156941,10/1/1996 0:00,NatGas,$CDN/GJ,1.28,2/24/2021 9:00
156942,11/1/1996 0:00,NatGas,$CDN/GJ,1.79,2/24/2021 9:00
156943,12/1/1996 0:00,NatGas,$CDN/GJ,2.36,2/24/2021 9:00
156944,1/1/1997 0:00,NatGas,$CDN/GJ,2.77,2/24/2021 9:00
156945,2/1/1997 0:00,NatGas,$CDN/GJ,2.28,2/24/2021 9:00
156946,3/1/1997 0:00,NatGas,$CDN/GJ,1.39,2/24/2021 9:00
156947,4/1/1997 0:00,NatGas,$CDN/GJ,1.44,2/24/2021 9:00
156948,5/1/1997 0:00,NatGas,$CDN/GJ,1.57,2/24/2021 9:00
156949,6/1/1997 0:00,NatGas,$CDN/GJ,1.65,2/24/2021 9:00
156950,7/1/1997 0:00,NatGas,$CDN/GJ,1.59,2/24/2021 9:00
156951,8/1/1997 0:00,NatGas,$CDN/GJ,1.57,2/24/2021 9:00
156952,9/1/1997 0:00,NatGas,$CDN/GJ,1.73,2/24/2021 9:00
156953,10/1/1997 0:00,NatGas,$CDN/GJ,2.07,2/24/2021 9:00
156954,11/1/1997 0:00,NatGas,$CDN/GJ,2.37,2/24/2021 9:00
156955,12/1/1997 0:00,NatGas,$CDN/GJ,1.95,2/24/2021 9:00
156956,1/1/1998 0:00,NatGas,$CDN/GJ,1.8,2/24/2021 9:00
156957,2/1/1998 0:00,NatGas,$CDN/GJ,1.73,2/24/2021 9:00
156958,3/1/1998 0:00,NatGas,$CDN/GJ,1.71,2/24/2021 9:00
156959,4/1/1998 0:00,NatGas,$CDN/GJ,1.84,2/24/2021 9:00
156960,5/1/1998 0:00,NatGas,$CDN/GJ,1.84,2/24/2021 9:00
156961,6/1/1998 0:00,NatGas,$CDN/GJ,1.71,2/24/2021 9:00
156962,7/1/1998 0:00,NatGas,$CDN/GJ,1.83,2/24/2021 9:00
156963,8/1/1998 0:00,NatGas,$CDN/GJ,1.78,2/24/2021 9:00
156964,9/1/1998 0:00,NatGas,$CDN/GJ,1.56,2/24/2021 9:00
156965,10/1/1998 0:00,NatGas,$CDN/GJ,1.86,2/24/2021 9:00
156966,11/1/1998 0:00,NatGas,$CDN/GJ,2.19,2/24/2021 9:00
156967,12/1/1998 0:00,NatGas,$CDN/GJ,2.22,2/24/2021 9:00
156968,1/1/1999 0:00,NatGas,$CDN/GJ,2.04,2/24/2021 9:00
156969,2/1/1999 0:00,NatGas,$CDN/GJ,1.9,2/24/2021 9:00
156970,3/1/1999 0:00,NatGas,$CDN/GJ,1.8,2/24/2021 9:00
156971,4/1/1999 0:00,NatGas,$CDN/GJ,1.9,2/24/2021 9:00
156972,5/1/1999 0:00,NatGas,$CDN/GJ,2.21,2/24/2021 9:00
156973,6/1/1999 0:00,NatGas,$CDN/GJ,2.22,2/24/2021 9:00
156974,7/1/1999 0:00,NatGas,$CDN/GJ,2.33,2/24/2021 9:00
156975,8/1/1999 0:00,NatGas,$CDN/GJ,2.6,2/24/2021 9:00
156976,9/1/1999 0:00,NatGas,$CDN/GJ,2.86,2/24/2021 9:00
156977,10/1/1999 0:00,NatGas,$CDN/GJ,2.72,2/24/2021 9:00
156978,11/1/1999 0:00,NatGas,$CDN/GJ,3.06,2/24/2021 9:00
156979,12/1/1999 0:00,NatGas,$CDN/GJ,2.54,2/24/2021 9:00
156980,1/1/2000 0:00,NatGas,$CDN/GJ,2.5,2/24/2021 9:00
156981,2/1/2000 0:00,NatGas,$CDN/GJ,2.62,2/24/2021 9:00
156982,3/1/2000 0:00,NatGas,$CDN/GJ,2.72,2/24/2021 9:00
156983,4/1/2000 0:00,NatGas,$CDN/GJ,3.1,2/24/2021 9:00
156984,5/1/2000 0:00,NatGas,$CDN/GJ,3.35,2/24/2021 9:00
156985,6/1/2000 0:00,NatGas,$CDN/GJ,4.33,2/24/2021 9:00
156986,7/1/2000 0:00,NatGas,$CDN/GJ,4.42,2/24/2021 9:00
156987,8/1/2000 0:00,NatGas,$CDN/GJ,3.93,2/24/2021 9:00
156988,9/1/2000 0:00,NatGas,$CDN/GJ,4.66,2/24/2021 9:00
156989,10/1/2000 0:00,NatGas,$CDN/GJ,5.53,2/24/2021 9:00
156990,11/1/2000 0:00,NatGas,$CDN/GJ,5.79,2/24/2021 9:00
156991,12/1/2000 0:00,NatGas,$CDN/GJ,8.28,2/24/2021 9:00
156992,1/1/2001 0:00,NatGas,$CDN/GJ,11.21,2/24/2021 9:00
156993,2/1/2001 0:00,NatGas,$CDN/GJ,8.05,2/24/2021 9:00
156994,3/1/2001 0:00,NatGas,$CDN/GJ,6.48,2/24/2021 9:00
156995,4/1/2001 0:00,NatGas,$CDN/GJ,6.59,2/24/2021 9:00
156996,5/1/2001 0:00,NatGas,$CDN/GJ,5.74,2/24/2021 9:00
156997,6/1/2001 0:00,NatGas,$CDN/GJ,4.44,2/24/2021 9:00
156998,7/1/2001 0:00,NatGas,$CDN/GJ,3.75,2/24/2021 9:00
156999,8/1/2001 0:00,NatGas,$CDN/GJ,3.53,2/24/2021 9:00
157000,9/1/2001 0:00,NatGas,$CDN/GJ,2.76,2/24/2021 9:00
157001,10/1/2001 0:00,NatGas,$CDN/GJ,2.4,2/24/2021 9:00
157002,11/1/2001 0:00,NatGas,$CDN/GJ,3.33,2/24/2021 9:00
157003,12/1/2001 0:00,NatGas,$CDN/GJ,3.2,2/24/2021 9:00
157004,1/1/2002 0:00,NatGas,$CDN/GJ,3.17,2/24/2021 9:00
157005,2/1/2002 0:00,NatGas,$CDN/GJ,2.71,2/24/2021 9:00
157006,3/1/2002 0:00,NatGas,$CDN/GJ,3.23,2/24/2021 9:00
157007,4/1/2002 0:00,NatGas,$CDN/GJ,3.91,2/24/2021 9:00
157008,5/1/2002 0:00,NatGas,$CDN/GJ,3.91,2/24/2021 9:00
157009,6/1/2002 0:00,NatGas,$CDN/GJ,3.54,2/24/2021 9:00
157010,7/1/2002 0:00,NatGas,$CDN/GJ,3.17,2/24/2021 9:00
157011,8/1/2002 0:00,NatGas,$CDN/GJ,2.93,2/24/2021 9:00
157012,9/1/2002 0:00,NatGas,$CDN/GJ,3.51,2/24/2021 9:00
157013,10/1/2002 0:00,NatGas,$CDN/GJ,4.27,2/24/2021 9:00
157014,11/1/2002 0:00,NatGas,$CDN/GJ,4.85,2/24/2021 9:00
157015,12/1/2002 0:00,NatGas,$CDN/GJ,4.94,2/24/2021 9:00
157016,1/1/2003 0:00,NatGas,$CDN/GJ,5.88,2/24/2021 9:00
157017,2/1/2003 0:00,NatGas,$CDN/GJ,6.83,2/24/2021 9:00
157018,3/1/2003 0:00,NatGas,$CDN/GJ,8.94,2/24/2021 9:00
157019,4/1/2003 0:00,NatGas,$CDN/GJ,5.88,2/24/2021 9:00
157020,5/1/2003 0:00,NatGas,$CDN/GJ,5.73,2/24/2021 9:00
157021,6/1/2003 0:00,NatGas,$CDN/GJ,5.93,2/24/2021 9:00
157022,7/1/2003 0:00,NatGas,$CDN/GJ,5.58,2/24/2021 9:00
157023,8/1/2003 0:00,NatGas,$CDN/GJ,5.08,2/24/2021 9:00
157024,9/1/2003 0:00,NatGas,$CDN/GJ,5.19,2/24/2021 9:00
157025,10/1/2003 0:00,NatGas,$CDN/GJ,4.92,2/24/2021 9:00
157026,11/1/2003 0:00,NatGas,$CDN/GJ,4.6,2/24/2021 9:00
157027,12/1/2003 0:00,NatGas,$CDN/GJ,5.11,2/24/2021 9:00
157028,1/1/2004 0:00,NatGas,$CDN/GJ,6.1,2/24/2021 9:00
157029,2/1/2004 0:00,NatGas,$CDN/GJ,5.83,2/24/2021 9:00
157030,3/1/2004 0:00,NatGas,$CDN/GJ,5.49,2/24/2021 9:00
157031,4/1/2004 0:00,NatGas,$CDN/GJ,5.64,2/24/2021 9:00
157032,5/1/2004 0:00,NatGas,$CDN/GJ,6.28,2/24/2021 9:00
157033,6/1/2004 0:00,NatGas,$CDN/GJ,6.47,2/24/2021 9:00
157034,7/1/2004 0:00,NatGas,$CDN/GJ,6.17,2/24/2021 9:00
157035,8/1/2004 0:00,NatGas,$CDN/GJ,5.99,2/24/2021 9:00
157036,9/1/2004 0:00,NatGas,$CDN/GJ,5.21,2/24/2021 9:00
157037,10/1/2004 0:00,NatGas,$CDN/GJ,5.29,2/24/2021 9:00
157038,11/1/2004 0:00,NatGas,$CDN/GJ,6.58,2/24/2021 9:00
157039,12/1/2004 0:00,NatGas,$CDN/GJ,6.7,2/24/2021 9:00
157040,1/1/2005 0:00,NatGas,$CDN/GJ,6.02,2/24/2021 9:00
157041,2/1/2005 0:00,NatGas,$CDN/GJ,5.94,2/24/2021 9:00
157042,3/1/2005 0:00,NatGas,$CDN/GJ,6.3,2/24/2021 9:00
157043,4/1/2005 0:00,NatGas,$CDN/GJ,6.79,2/24/2021 9:00
157044,5/1/2005 0:00,NatGas,$CDN/GJ,6.51,2/24/2021 9:00
157045,6/1/2005 0:00,NatGas,$CDN/GJ,6.34,2/24/2021 9:00
157046,7/1/2005 0:00,NatGas,$CDN/GJ,6.87,2/24/2021 9:00
157047,8/1/2005 0:00,NatGas,$CDN/GJ,7.45,2/24/2021 9:00
157048,9/1/2005 0:00,NatGas,$CDN/GJ,9.46,2/24/2021 9:00
157049,10/1/2005 0:00,NatGas,$CDN/GJ,11.38,2/24/2021 9:00
157050,11/1/2005 0:00,NatGas,$CDN/GJ,10.81,2/24/2021 9:00
157051,12/1/2005 0:00,NatGas,$CDN/GJ,10.54,2/24/2021 9:00
157052,1/1/2006 0:00,NatGas,$CDN/GJ,9.52,2/24/2021 9:00
157053,2/1/2006 0:00,NatGas,$CDN/GJ,7.38,2/24/2021 9:00
157054,3/1/2006 0:00,NatGas,$CDN/GJ,6.47,2/24/2021 9:00
157055,4/1/2006 0:00,NatGas,$CDN/GJ,6.18,2/24/2021 9:00
157056,5/1/2006 0:00,NatGas,$CDN/GJ,5.71,2/24/2021 9:00
157057,6/1/2006 0:00,NatGas,$CDN/GJ,5.29,2/24/2021 9:00
157058,7/1/2006 0:00,NatGas,$CDN/GJ,5.22,2/24/2021 9:00
157059,8/1/2006 0:00,NatGas,$CDN/GJ,5.84,2/24/2021 9:00
157060,9/1/2006 0:00,NatGas,$CDN/GJ,5.12,2/24/2021 9:00
157061,10/1/2006 0:00,NatGas,$CDN/GJ,4.4,2/24/2021 9:00
157062,11/1/2006 0:00,NatGas,$CDN/GJ,6.51,2/24/2021 9:00
157063,12/1/2006 0:00,NatGas,$CDN/GJ,7.05,2/24/2021 9:00
157064,1/1/2007 0:00,NatGas,$CDN/GJ,6.27,2/24/2021 9:00
157065,2/1/2007 0:00,NatGas,$CDN/GJ,6.82,2/24/2021 9:00
157066,3/1/2007 0:00,NatGas,$CDN/GJ,6.92,2/24/2021 9:00
157067,4/1/2007 0:00,NatGas,$CDN/GJ,6.74,2/24/2021 9:00
157068,5/1/2007 0:00,NatGas,$CDN/GJ,6.61,2/24/2021 9:00
157069,6/1/2007 0:00,NatGas,$CDN/GJ,6.21,2/24/2021 9:00
157070,7/1/2007 0:00,NatGas,$CDN/GJ,5.43,2/24/2021 9:00
157071,8/1/2007 0:00,NatGas,$CDN/GJ,4.81,2/24/2021 9:00
157072,9/1/2007 0:00,NatGas,$CDN/GJ,4.42,2/24/2021 9:00
157073,10/1/2007 0:00,NatGas,$CDN/GJ,6.96,2/24/2021 9:00
157074,11/1/2007 0:00,NatGas,$CDN/GJ,5.54,2/24/2021 9:00
157075,12/1/2007 0:00,NatGas,$CDN/GJ,5.85,2/24/2021 9:00
157076,1/1/2008 0:00,NatGas,$CDN/GJ,6.19,2/24/2021 9:00
157077,2/1/2008 0:00,NatGas,$CDN/GJ,6.72,2/24/2021 9:00
157078,3/1/2008 0:00,NatGas,$CDN/GJ,7.52,2/24/2021 9:00
157079,4/1/2008 0:00,NatGas,$CDN/GJ,8.11,2/24/2021 9:00
157080,5/1/2008 0:00,NatGas,$CDN/GJ,8.92,2/24/2021 9:00
157081,6/1/2008 0:00,NatGas,$CDN/GJ,9.87,2/24/2021 9:00
157082,7/1/2008 0:00,NatGas,$CDN/GJ,9.84,2/24/2021 9:00
157083,8/1/2008 0:00,NatGas,$CDN/GJ,7.35,2/24/2021 9:00
157084,9/1/2008 0:00,NatGas,$CDN/GJ,6.28,2/24/2021 9:00
157085,10/1/2008 0:00,NatGas,$CDN/GJ,6.27,2/24/2021 9:00
157086,11/1/2008 0:00,NatGas,$CDN/GJ,6.25,2/24/2021 9:00
157087,12/1/2008 0:00,NatGas,$CDN/GJ,6.36,2/24/2021 9:00
157088,1/1/2009 0:00,NatGas,$CDN/GJ,5.77,2/24/2021 9:00
157089,2/1/2009 0:00,NatGas,$CDN/GJ,4.66,2/24/2021 9:00
157090,3/1/2009 0:00,NatGas,$CDN/GJ,4.01,2/24/2021 9:00
157091,4/1/2009 0:00,NatGas,$CDN/GJ,3.41,2/24/2021 9:00
157092,5/1/2009 0:00,NatGas,$CDN/GJ,3.13,2/24/2021 9:00
157093,6/1/2009 0:00,NatGas,$CDN/GJ,2.97,2/24/2021 9:00
157094,7/1/2009 0:00,NatGas,$CDN/GJ,2.94,2/24/2021 9:00
157095,8/1/2009 0:00,NatGas,$CDN/GJ,2.72,2/24/2021 9:00
157096,9/1/2009 0:00,NatGas,$CDN/GJ,2.48,2/24/2021 9:00
157097,10/1/2009 0:00,NatGas,$CDN/GJ,3.4,2/24/2021 9:00
157098,11/1/2009 0:00,NatGas,$CDN/GJ,3.77,2/24/2021 9:00
157099,12/1/2009 0:00,NatGas,$CDN/GJ,4.51,2/24/2021 9:00
157100,1/1/2010 0:00,NatGas,$CDN/GJ,4.88,2/24/2021 9:00
157101,2/1/2010 0:00,NatGas,$CDN/GJ,4.68,2/24/2021 9:00
157102,3/1/2010 0:00,NatGas,$CDN/GJ,4.05,2/24/2021 9:00
157103,4/1/2010 0:00,NatGas,$CDN/GJ,3.26,2/24/2021 9:00
157104,5/1/2010 0:00,NatGas,$CDN/GJ,3.37,2/24/2021 9:00
157105,6/1/2010 0:00,NatGas,$CDN/GJ,3.49,2/24/2021 9:00
157106,7/1/2010 0:00,NatGas,$CDN/GJ,3.42,2/24/2021 9:00
157107,8/1/2010 0:00,NatGas,$CDN/GJ,3.25,2/24/2021 9:00
157108,9/1/2010 0:00,NatGas,$CDN/GJ,3.14,2/24/2021 9:00
157109,10/1/2010 0:00,NatGas,$CDN/GJ,2.92,2/24/2021 9:00
157110,11/1/2010 0:00,NatGas,$CDN/GJ,3.04,2/24/2021 9:00
157111,12/1/2010 0:00,NatGas,$CDN/GJ,3.34,2/24/2021 9:00
157112,1/1/2011 0:00,NatGas,$CDN/GJ,3.49,2/24/2021 9:00
157113,2/1/2011 0:00,NatGas,$CDN/GJ,3.4,2/24/2021 9:00
157114,3/1/2011 0:00,NatGas,$CDN/GJ,3.19,2/24/2021 9:00
157115,4/1/2011 0:00,NatGas,$CDN/GJ,3.3,2/24/2021 9:00
157116,5/1/2011 0:00,NatGas,$CDN/GJ,3.39,2/24/2021 9:00
157117,6/1/2011 0:00,NatGas,$CDN/GJ,3.51,2/24/2021 9:00
157118,7/1/2011 0:00,NatGas,$CDN/GJ,3.42,2/24/2021 9:00
157119,8/1/2011 0:00,NatGas,$CDN/GJ,3.32,2/24/2021 9:00
157120,9/1/2011 0:00,NatGas,$CDN/GJ,3.24,2/24/2021 9:00
157121,10/1/2011 0:00,NatGas,$CDN/GJ,3.17,2/24/2021 9:00
157122,11/1/2011 0:00,NatGas,$CDN/GJ,2.99,2/24/2021 9:00
157123,12/1/2011 0:00,NatGas,$CDN/GJ,2.92,2/24/2021 9:00
157124,1/1/2012 0:00,NatGas,$CDN/GJ,2.56,2/24/2021 9:00
157125,2/1/2012 0:00,NatGas,$CDN/GJ,2.13,2/24/2021 9:00
157126,3/1/2012 0:00,NatGas,$CDN/GJ,1.83,2/24/2021 9:00
157127,4/1/2012 0:00,NatGas,$CDN/GJ,1.63,2/24/2021 9:00
157128,5/1/2012 0:00,NatGas,$CDN/GJ,1.58,2/24/2021 9:00
157129,6/1/2012 0:00,NatGas,$CDN/GJ,1.75,2/24/2021 9:00
157130,7/1/2012 0:00,NatGas,$CDN/GJ,1.92,2/24/2021 9:00
157131,8/1/2012 0:00,NatGas,$CDN/GJ,2.05,2/24/2021 9:00
157132,9/1/2012 0:00,NatGas,$CDN/GJ,1.94,2/24/2021 9:00
157133,10/1/2012 0:00,NatGas,$CDN/GJ,2.36,2/24/2021 9:00
157134,11/1/2012 0:00,NatGas,$CDN/GJ,2.9,2/24/2021 9:00
157135,12/1/2012 0:00,NatGas,$CDN/GJ,2.98,2/24/2021 9:00
157136,1/1/2013 0:00,NatGas,$CDN/GJ,2.76,2/24/2021 9:00
157137,2/1/2013 0:00,NatGas,$CDN/GJ,2.69,2/24/2021 9:00
157138,3/1/2013 0:00,NatGas,$CDN/GJ,2.85,2/24/2021 9:00
157139,4/1/2013 0:00,NatGas,$CDN/GJ,3.14,2/24/2021 9:00
157140,5/1/2013 0:00,NatGas,$CDN/GJ,3.24,2/24/2021 9:00
157141,6/1/2013 0:00,NatGas,$CDN/GJ,3.17,2/24/2021 9:00
157142,7/1/2013 0:00,NatGas,$CDN/GJ,2.78,2/24/2021 9:00
157143,8/1/2013 0:00,NatGas,$CDN/GJ,2.37,2/24/2021 9:00
157144,9/1/2013 0:00,NatGas,$CDN/GJ,2.14,2/24/2021 9:00
157145,10/1/2013 0:00,NatGas,$CDN/GJ,2.49,2/24/2021 9:00
157146,11/1/2013 0:00,NatGas,$CDN/GJ,3.06,2/24/2021 9:00
157147,12/1/2013 0:00,NatGas,$CDN/GJ,3.22,2/24/2021 9:00
157148,1/1/2014 0:00,NatGas,$CDN/GJ,3.61,2/24/2021 9:00
157149,2/1/2014 0:00,NatGas,$CDN/GJ,5.2,2/24/2021 9:00
157150,3/1/2014 0:00,NatGas,$CDN/GJ,4.9,2/24/2021 9:00
157151,4/1/2014 0:00,NatGas,$CDN/GJ,4.21,2/24/2021 9:00
157152,5/1/2014 0:00,NatGas,$CDN/GJ,4.21,2/24/2021 9:00
157153,6/1/2014 0:00,NatGas,$CDN/GJ,4.17,2/24/2021 9:00
157154,7/1/2014 0:00,NatGas,$CDN/GJ,3.98,2/24/2021 9:00
157155,8/1/2014 0:00,NatGas,$CDN/GJ,3.63,2/24/2021 9:00
157156,9/1/2014 0:00,NatGas,$CDN/GJ,3.64,2/24/2021 9:00
157157,10/1/2014 0:00,NatGas,$CDN/GJ,3.57,2/24/2021 9:00
157158,11/1/2014 0:00,NatGas,$CDN/GJ,3.47,2/24/2021 9:00
157159,12/1/2014 0:00,NatGas,$CDN/GJ,3.39,2/24/2021 9:00
157160,1/1/2015 0:00,NatGas,$CDN/GJ,2.83,2/24/2021 9:00
157161,2/1/2015 0:00,NatGas,$CDN/GJ,2.51,2/24/2021 9:00
157162,3/1/2015 0:00,NatGas,$CDN/GJ,2.53,2/24/2021 9:00
157163,4/1/2015 0:00,NatGas,$CDN/GJ,2.3,2/24/2021 9:00
157164,5/1/2015 0:00,NatGas,$CDN/GJ,2.33,2/24/2021 9:00
157165,6/1/2015 0:00,NatGas,$CDN/GJ,2.36,2/24/2021 9:00
157166,7/1/2015 0:00,NatGas,$CDN/GJ,2.38,2/24/2021 9:00
157167,8/1/2015 0:00,NatGas,$CDN/GJ,2.56,2/24/2021 9:00
157168,9/1/2015 0:00,NatGas,$CDN/GJ,2.55,2/24/2021 9:00
157169,10/1/2015 0:00,NatGas,$CDN/GJ,2.4,2/24/2021 9:00
157170,11/1/2015 0:00,NatGas,$CDN/GJ,2.21,2/24/2021 9:00
157171,12/1/2015 0:00,NatGas,$CDN/GJ,2.12,2/24/2021 9:00
157172,1/1/2016 0:00,NatGas,$CDN/GJ,2.11,2/24/2021 9:00
157173,2/1/2016 0:00,NatGas,$CDN/GJ,1.82,2/24/2021 9:00
157174,3/1/2016 0:00,NatGas,$CDN/GJ,1.36,2/24/2021 9:00
157175,4/1/2016 0:00,NatGas,$CDN/GJ,1.11,2/24/2021 9:00
157176,5/1/2016 0:00,NatGas,$CDN/GJ,0.94,2/24/2021 9:00
157177,6/1/2016 0:00,NatGas,$CDN/GJ,1.23,2/24/2021 9:00
157178,7/1/2016 0:00,NatGas,$CDN/GJ,1.82,2/24/2021 9:00
157179,8/1/2016 0:00,NatGas,$CDN/GJ,1.82,2/24/2021 9:00
157180,9/1/2016 0:00,NatGas,$CDN/GJ,2.12,2/24/2021 9:00
157181,10/1/2016 0:00,NatGas,$CDN/GJ,2.41,2/24/2021 9:00
157182,11/1/2016 0:00,NatGas,$CDN/GJ,2.48,2/24/2021 9:00
157183,12/1/2016 0:00,NatGas,$CDN/GJ,2.75,2/24/2021 9:00
157184,1/1/2017 0:00,NatGas,$CDN/GJ,2.86,2/24/2021 9:00
157185,2/1/2017 0:00,NatGas,$CDN/GJ,2.39,2/24/2021 9:00
157186,3/1/2017 0:00,NatGas,$CDN/GJ,2.2,2/24/2021 9:00
157187,4/1/2017 0:00,NatGas,$CDN/GJ,2.34,2/24/2021 9:00
157188,5/1/2017 0:00,NatGas,$CDN/GJ,2.46,2/24/2021 9:00
157189,6/1/2017 0:00,NatGas,$CDN/GJ,2.39,2/24/2021 9:00
157190,7/1/2017 0:00,NatGas,$CDN/GJ,1.83,2/24/2021 9:00
157191,8/1/2017 0:00,NatGas,$CDN/GJ,1.72,2/24/2021 9:00
157192,9/1/2017 0:00,NatGas,$CDN/GJ,1.2,2/24/2021 9:00
157193,10/1/2017 0:00,NatGas,$CDN/GJ,1.11,2/24/2021 9:00
157194,11/1/2017 0:00,NatGas,$CDN/GJ,1.92,2/24/2021 9:00
157195,12/1/2017 0:00,NatGas,$CDN/GJ,1.82,2/24/2021 9:00
157196,1/1/2018 0:00,NatGas,$CDN/GJ,1.74,2/24/2021 9:00
157197,2/1/2018 0:00,NatGas,$CDN/GJ,1.76,2/24/2021 9:00
157198,3/1/2018 0:00,NatGas,$CDN/GJ,1.54,2/24/2021 9:00
157199,4/1/2018 0:00,NatGas,$CDN/GJ,1.26,2/24/2021 9:00
157200,5/1/2018 0:00,NatGas,$CDN/GJ,0.78,2/24/2021 9:00
157201,6/1/2018 0:00,NatGas,$CDN/GJ,0.75,2/24/2021 9:00
157202,7/1/2018 0:00,NatGas,$CDN/GJ,1.14,2/24/2021 9:00
157203,8/1/2018 0:00,NatGas,$CDN/GJ,0.94,2/24/2021 9:00
157204,9/1/2018 0:00,NatGas,$CDN/GJ,1.03,2/24/2021 9:00
157205,10/1/2018 0:00,NatGas,$CDN/GJ,1.21,2/24/2021 9:00
157206,11/1/2018 0:00,NatGas,$CDN/GJ,1.59,2/24/2021 9:00
157207,12/1/2018 0:00,NatGas,$CDN/GJ,1.69,2/24/2021 9:00
157208,1/1/2019 0:00,NatGas,$CDN/GJ,1.55,2/24/2021 9:00
157209,2/1/2019 0:00,NatGas,$CDN/GJ,2.1,2/24/2021 9:00
157210,3/1/2019 0:00,NatGas,$CDN/GJ,1.99,2/24/2021 9:00
157211,4/1/2019 0:00,NatGas,$CDN/GJ,0.91,2/24/2021 9:00
157212,5/1/2019 0:00,NatGas,$CDN/GJ,1.22,2/24/2021 9:00
157213,6/1/2019 0:00,NatGas,$CDN/GJ,0.55,2/24/2021 9:00
157214,7/1/2019 0:00,NatGas,$CDN/GJ,0.87,2/24/2021 9:00
157215,8/1/2019 0:00,NatGas,$CDN/GJ,0.82,2/24/2021 9:00
157216,9/1/2019 0:00,NatGas,$CDN/GJ,0.76,2/24/2021 9:00
157217,10/1/2019 0:00,NatGas,$CDN/GJ,1.63,2/24/2021 9:00
157218,11/1/2019 0:00,NatGas,$CDN/GJ,2.19,2/24/2021 9:00
157219,12/1/2019 0:00,NatGas,$CDN/GJ,2.22,2/24/2021 9:00
157220,1/1/2020 0:00,NatGas,$CDN/GJ,2.06,2/24/2021 9:00
157221,2/1/2020 0:00,NatGas,$CDN/GJ,1.79,2/24/2021 9:00
157222,3/1/2020 0:00,WTI,$US/bbl,29.21,2/24/2021 9:00
157223,3/1/2020 0:00,WCS,$US/bbl,12.84,2/24/2021 9:00
157224,4/1/2020 0:00,WTI,$US/bbl,16.55,2/24/2021 9:00
157225,4/1/2020 0:00,WCS,$US/bbl,3.5,2/24/2021 9:00
157226,3/1/2020 0:00,NatGas,$CDN/GJ,1.6,2/24/2021 9:00
157227,4/1/2020 0:00,NatGas,$CDN/GJ,1.56,2/24/2021 9:00
