Date,Open,High,Low,Close,Adj Close,Volume
1991-01-18,3190.500000,3210.500000,3190.199951,3210.500000,3210.500000,230400
1991-01-21,3192.399902,3205.199951,3187.100098,3205.199951,3205.199951,103200
1991-01-22,3200.500000,3201.199951,3189.199951,3196.800049,3196.800049,191700
1991-01-23,3183.500000,3191.600098,3182.500000,3190.600098,3190.600098,178100
1991-01-24,3190.000000,3212.600098,3190.000000,3212.600098,3212.600098,277100
1991-01-25,3209.800049,3236.399902,3209.800049,3233.899902,3233.899902,272700
1991-01-28,3230.899902,3238.399902,3228.600098,3228.600098,3228.600098,146300
1991-01-29,3222.300049,3225.800049,3217.000000,3222.300049,3222.300049,191800
1991-01-30,3217.600098,3248.699951,3217.600098,3248.699951,3248.699951,245200
1991-01-31,3253.600098,3272.899902,3251.800049,3272.899902,3272.899902,256600
1991-02-01,3271.800049,3294.600098,3263.399902,3293.500000,3293.500000,228600
1991-02-04,3294.199951,3328.600098,3294.199951,3327.899902,3327.899902,312000
1991-02-05,3328.699951,3366.699951,3326.699951,3365.800049,3365.800049,366100
1991-02-06,3350.899902,3424.000000,3350.899902,3424.000000,3424.000000,371500
1991-02-07,3431.100098,3471.600098,3428.000000,3431.699951,3431.699951,468800
1991-02-08,3433.399902,3447.000000,3431.300049,3445.300049,3445.300049,316000
1991-02-11,3447.399902,3501.199951,3447.399902,3501.199951,3501.199951,359500
1991-02-12,3490.699951,3520.800049,3490.699951,3504.800049,3504.800049,368900
1991-02-13,3501.699951,3519.199951,3493.899902,3519.199951,3519.199951,283500
1991-02-14,3528.800049,3528.800049,3492.300049,3492.300049,3492.300049,384500
1991-02-15,3501.800049,3506.899902,3493.800049,3506.600098,3506.600098,315800
1991-02-18,3513.000000,3537.000000,3508.000000,3533.000000,3533.000000,178000
1991-02-19,3525.600098,3536.000000,3523.899902,3530.899902,3530.899902,261100
1991-02-20,3511.699951,3517.199951,3493.199951,3493.500000,3493.500000,241300
1991-02-21,3490.899902,3493.899902,3470.500000,3471.899902,3471.899902,276300
1991-02-22,3464.199951,3472.199951,3450.399902,3453.300049,3453.300049,241900
1991-02-25,3469.199951,3469.199951,3442.300049,3445.600098,3445.600098,184400
1991-02-26,3433.199951,3436.100098,3419.800049,3421.399902,3421.399902,201800
1991-02-27,3417.699951,3448.500000,3417.699951,3445.100098,3445.100098,240000
1991-02-28,3458.600098,3463.600098,3448.399902,3462.399902,3462.399902,286500
1991-03-01,3445.500000,3474.699951,3445.500000,3471.399902,3471.399902,311000
1991-03-04,3477.399902,3519.100098,3477.399902,3519.100098,3519.100098,249000
1991-03-05,3521.399902,3565.800049,3520.899902,3561.899902,3561.899902,360600
1991-03-06,3594.000000,3598.100098,3571.500000,3571.500000,3571.500000,403300
1991-03-07,3575.199951,3580.899902,3563.300049,3564.000000,3564.000000,241100
1991-03-08,3567.500000,3572.199951,3553.800049,3571.399902,3571.399902,332000
1991-03-11,3563.399902,3563.399902,3554.500000,3555.000000,3555.000000,237800
1991-03-12,3553.800049,3558.300049,3542.000000,3544.399902,3544.399902,241400
1991-03-13,3541.399902,3551.699951,3540.000000,3550.699951,3550.699951,233400
1991-03-14,3541.699951,3545.199951,3528.300049,3530.100098,3530.100098,334500
1991-03-15,3517.199951,3517.199951,3517.199951,3517.199951,3517.199951,266800
1991-03-18,3510.899902,3523.899902,3505.300049,3515.000000,3515.000000,302400
1991-03-19,3487.000000,3499.000000,3487.000000,3495.500000,3495.500000,246000
1991-03-20,3491.899902,3491.899902,3478.100098,3481.300049,3481.300049,220200
1991-03-21,3484.600098,3494.399902,3476.100098,3478.699951,3478.699951,305700
1991-03-22,3463.800049,3463.800049,3449.800049,3457.000000,3457.000000,253600
1991-03-25,3446.000000,3463.800049,3445.399902,3459.800049,3459.800049,236700
1991-03-26,3453.800049,3469.600098,3453.300049,3467.899902,3467.899902,244800
1991-03-27,3480.699951,3487.600098,3478.600098,3486.300049,3486.300049,281100
1991-03-28,3494.100098,3497.399902,3489.300049,3495.699951,3495.699951,239500
1991-03-29,null,null,null,null,null,null
1991-04-01,3491.300049,3496.500000,3483.600098,3486.899902,3486.899902,131100
1991-04-02,3492.500000,3516.899902,3491.000000,3516.300049,3516.300049,262700
1991-04-03,3532.899902,3535.199951,3516.399902,3516.399902,3516.399902,285800
1991-04-04,3519.500000,3530.000000,3514.000000,3524.300049,3524.300049,279500
1991-04-05,3526.000000,3537.399902,3513.000000,3518.100098,3518.100098,290800
1991-04-08,3516.300049,3516.399902,3505.600098,3515.699951,3515.699951,168800
1991-04-09,3514.899902,3518.300049,3505.100098,3505.100098,3505.100098,266600
1991-04-10,3501.800049,3506.699951,3489.800049,3494.100098,3494.100098,257900
1991-04-11,3490.300049,3504.800049,3485.199951,3504.800049,3504.800049,283900
1991-04-12,3514.899902,3514.899902,3494.899902,3509.399902,3509.399902,313100
1991-04-15,3509.100098,3518.000000,3507.199951,3516.399902,3516.399902,247700
1991-04-16,3508.500000,3540.899902,3506.899902,3539.699951,3539.699951,225600
1991-04-17,3548.199951,3554.500000,3540.899902,3545.899902,3545.899902,282500
1991-04-18,3541.399902,3546.100098,3531.000000,3533.899902,3533.899902,354000
1991-04-19,3520.199951,3520.199951,3495.800049,3496.000000,3496.000000,310600
1991-04-22,3486.000000,3491.600098,3479.100098,3491.600098,3491.600098,170300
1991-04-23,3495.500000,3505.500000,3495.500000,3502.399902,3502.399902,202700
1991-04-24,3502.800049,3510.199951,3500.500000,3504.100098,3504.100098,214700
1991-04-25,3500.100098,3503.600098,3492.800049,3502.000000,3502.000000,252500
1991-04-26,3493.699951,3497.500000,3486.800049,3497.199951,3497.199951,237200
1991-04-29,3492.699951,3493.500000,3472.199951,3472.199951,3472.199951,210000
1991-04-30,3479.300049,3479.300049,3460.699951,3468.800049,3468.800049,214000
1991-05-01,3471.600098,3493.100098,3471.500000,3493.100098,3493.100098,213200
1991-05-02,3499.600098,3507.199951,3495.699951,3500.899902,3500.899902,205500
1991-05-03,3498.500000,3498.500000,3487.199951,3491.300049,3491.300049,207400
1991-05-06,3483.399902,3488.100098,3474.000000,3487.699951,3487.699951,150100
1991-05-07,3492.600098,3498.100098,3478.800049,3478.800049,3478.800049,237500
1991-05-08,3480.199951,3482.500000,3474.300049,3482.000000,3482.000000,191800
1991-05-09,3481.300049,3505.800049,3480.300049,3504.500000,3504.500000,208000
1991-05-10,3504.100098,3507.199951,3487.899902,3489.800049,3489.800049,233400
1991-05-13,3492.100098,3492.699951,3485.600098,3492.699951,3492.699951,216400
1991-05-14,3478.899902,3478.899902,3462.000000,3462.399902,3462.399902,215200
1991-05-15,3463.800049,3465.100098,3442.800049,3444.699951,3444.699951,224900
1991-05-16,3451.500000,3459.899902,3448.699951,3456.199951,3456.199951,168300
1991-05-17,3452.800049,3453.100098,3445.899902,3449.699951,3449.699951,147200
1991-05-20,3449.699951,3449.699951,3449.699951,3449.699951,3449.699951,0
1991-05-21,3444.899902,3455.199951,3442.399902,3447.600098,3447.600098,176700
1991-05-22,3454.600098,3454.600098,3441.399902,3448.100098,3448.100098,231100
1991-05-23,3454.899902,3457.500000,3441.300049,3446.399902,3446.399902,216600
1991-05-24,3454.800049,3461.800049,3454.500000,3456.899902,3456.899902,234100
1991-05-27,3455.100098,3456.600098,3448.199951,3456.600098,3456.600098,146300
1991-05-28,3455.800049,3492.800049,3455.800049,3492.800049,3492.800049,245500
1991-05-29,3496.899902,3504.600098,3494.899902,3498.399902,3498.399902,284600
1991-05-30,3494.100098,3519.500000,3494.100098,3519.500000,3519.500000,282000
1991-05-31,3523.500000,3546.199951,3523.500000,3546.100098,3546.100098,312700
1991-06-03,3540.800049,3554.899902,3540.800049,3554.899902,3554.899902,192800
1991-06-04,3544.300049,3549.600098,3538.800049,3549.600098,3549.600098,232000
1991-06-05,3549.600098,3559.800049,3548.300049,3556.300049,3556.300049,229400
1991-06-06,3563.399902,3579.500000,3563.399902,3576.899902,3576.899902,346900
1991-06-07,3576.600098,3582.699951,3569.800049,3582.100098,3582.100098,252800
1991-06-10,3578.899902,3581.800049,3569.300049,3569.300049,3569.300049,225700
1991-06-11,3578.100098,3579.399902,3569.800049,3572.300049,3572.300049,218300
1991-06-12,3565.300049,3565.300049,3551.399902,3558.100098,3558.100098,417800
1991-06-13,3550.199951,3553.800049,3545.600098,3552.600098,3552.600098,180200
1991-06-14,3551.100098,3564.199951,3551.100098,3559.800049,3559.800049,183900
1991-06-17,3555.699951,3558.600098,3547.199951,3547.199951,3547.199951,193800
1991-06-18,3550.800049,3557.300049,3546.500000,3549.899902,3549.899902,180900
1991-06-19,3528.199951,3529.500000,3519.300049,3529.500000,3529.500000,222000
1991-06-20,3521.800049,3527.899902,3516.399902,3527.300049,3527.300049,214100
1991-06-21,3532.300049,3532.300049,3514.100098,3516.699951,3516.699951,212800
1991-06-24,3496.500000,3496.500000,3478.800049,3478.800049,3478.800049,169100
1991-06-25,3484.800049,3485.699951,3477.300049,3478.699951,3478.699951,241800
1991-06-26,3482.000000,3484.699951,3466.199951,3481.100098,3481.100098,251200
1991-06-27,3484.100098,3484.300049,3473.899902,3474.600098,3474.600098,194400
1991-06-28,3471.100098,3471.100098,3459.500000,3465.800049,3465.800049,232400
1991-07-01,3465.800049,3465.800049,3465.800049,3465.800049,3465.800049,0
1991-07-02,3485.800049,3493.600098,3485.800049,3493.600098,3493.600098,163800
1991-07-03,3483.399902,3483.600098,3472.399902,3479.100098,3479.100098,242300
1991-07-04,3480.199951,3486.300049,3480.199951,3485.399902,3485.399902,132100
1991-07-05,3484.699951,3488.500000,3481.100098,3482.199951,3482.199951,162400
1991-07-08,3472.699951,3488.800049,3471.199951,3488.800049,3488.800049,122800
1991-07-09,3490.399902,3505.199951,3490.399902,3497.399902,3497.399902,208200
1991-07-10,3506.600098,3515.800049,3502.300049,3504.199951,3504.199951,178200
1991-07-11,3501.100098,3512.199951,3499.899902,3507.899902,3507.899902,162800
1991-07-12,3511.899902,3516.300049,3503.699951,3516.300049,3516.300049,194500
1991-07-15,3522.699951,3527.399902,3519.500000,3526.899902,3526.899902,171200
1991-07-16,3527.800049,3541.300049,3524.100098,3535.500000,3535.500000,239100
1991-07-17,3536.000000,3547.600098,3536.000000,3541.800049,3541.800049,202100
1991-07-18,3546.500000,3561.199951,3543.300049,3561.199951,3561.199951,209300
1991-07-19,3557.800049,3564.699951,3550.500000,3561.300049,3561.300049,201200
1991-07-22,3556.899902,3559.399902,3544.399902,3545.399902,3545.399902,171800
1991-07-23,3552.000000,3552.000000,3535.399902,3535.399902,3535.399902,193800
1991-07-24,3535.199951,3535.199951,3518.600098,3518.600098,3518.600098,193400
1991-07-25,3524.100098,3524.300049,3516.000000,3523.600098,3523.600098,335500
1991-07-26,3521.199951,3529.600098,3521.199951,3524.699951,3524.699951,177700
1991-07-29,3527.899902,3532.100098,3524.000000,3530.300049,3530.300049,152500
1991-07-30,3532.600098,3548.899902,3532.600098,3548.899902,3548.899902,0
1991-07-31,3549.500000,3549.500000,3535.199951,3539.600098,3539.600098,215600
1991-08-01,3536.100098,3539.100098,3533.000000,3537.199951,3537.199951,172300
1991-08-02,3538.800049,3538.800049,3518.699951,3522.699951,3522.699951,235100
1991-08-05,3522.699951,3522.699951,3522.699951,3522.699951,3522.699951,0
1991-08-06,3507.699951,3518.899902,3506.199951,3515.399902,3515.399902,156000
1991-08-07,3525.000000,3533.100098,3523.800049,3528.600098,3528.600098,179100
1991-08-08,3522.100098,3527.300049,3511.699951,3514.699951,3514.699951,173100
1991-08-09,3515.300049,3515.300049,3502.699951,3502.800049,3502.800049,162400
1991-08-12,3496.500000,3500.899902,3493.899902,3495.399902,3495.399902,139100
1991-08-13,3502.300049,3530.199951,3502.300049,3524.199951,3524.199951,188800
1991-08-14,3542.399902,3552.600098,3541.300049,3541.800049,3541.800049,231800
1991-08-15,3539.199951,3547.199951,3534.399902,3534.399902,3534.399902,165800
1991-08-16,3531.000000,3532.899902,3518.699951,3527.500000,3527.500000,177100
1991-08-19,3469.500000,3494.800049,3469.500000,3484.600098,3484.600098,168900
1991-08-20,3494.500000,3494.500000,3476.800049,3485.300049,3485.300049,186100
1991-08-21,3510.899902,3515.899902,3500.500000,3512.000000,3512.000000,201300
1991-08-22,3517.899902,3523.699951,3515.000000,3517.199951,3517.199951,229700
1991-08-23,3515.600098,3534.899902,3515.600098,3532.100098,3532.100098,207800
1991-08-26,3531.899902,3537.000000,3529.600098,3532.000000,3532.000000,157000
1991-08-27,3525.800049,3527.100098,3513.199951,3517.699951,3517.699951,191800
1991-08-28,3520.899902,3521.699951,3517.100098,3521.300049,3521.300049,200700
1991-08-29,3523.800049,3523.800049,3507.300049,3514.899902,3514.899902,228100
1991-08-30,3508.000000,3517.899902,3502.699951,3517.899902,3517.899902,192500
1991-09-02,null,null,null,null,null,null
1991-09-03,3512.800049,3517.000000,3504.899902,3504.899902,3504.899902,153900
1991-09-04,3504.500000,3504.500000,3482.600098,3486.800049,3486.800049,222400
1991-09-05,3484.000000,3485.800049,3480.100098,3485.500000,3485.500000,200400
1991-09-06,3487.600098,3488.300049,3481.500000,3488.300049,3488.300049,238100
1991-09-09,3480.800049,3487.100098,3478.699951,3479.000000,3479.000000,180400
1991-09-10,3480.600098,3480.600098,3447.500000,3448.199951,3448.199951,219800
1991-09-11,3438.800049,3441.899902,3428.800049,3429.699951,3429.699951,251400
1991-09-12,3440.000000,3440.000000,3430.600098,3437.600098,3437.600098,222700
1991-09-13,3442.300049,3442.300049,3421.100098,3421.100098,3421.100098,201400
1991-09-16,3418.399902,3428.300049,3416.199951,3428.199951,3428.199951,163700
1991-09-17,3424.899902,3424.899902,3416.600098,3418.000000,3418.000000,205100
1991-09-18,3416.300049,3418.800049,3412.000000,3418.500000,3418.500000,175500
1991-09-19,3415.699951,3423.300049,3411.800049,3412.000000,3412.000000,225400
1991-09-20,3411.399902,3411.399902,3405.000000,3407.100098,3407.100098,240000
1991-09-23,3405.600098,3405.800049,3391.899902,3396.600098,3396.600098,199000
1991-09-24,3394.300049,3398.199951,3382.100098,3398.100098,3398.100098,235100
1991-09-25,3396.600098,3397.500000,3386.399902,3390.100098,3390.100098,193300
1991-09-26,3386.899902,3389.600098,3379.699951,3385.100098,3385.100098,200100
1991-09-27,3383.600098,3390.100098,3378.399902,3381.800049,3381.800049,189800
1991-09-30,3385.600098,3388.699951,3381.699951,3387.899902,3387.899902,177600
1991-10-01,3393.899902,3397.600098,3389.600098,3395.300049,3395.300049,188400
1991-10-02,3398.399902,3403.699951,3392.800049,3393.600098,3393.600098,210900
1991-10-03,3396.199951,3396.199951,3387.300049,3393.300049,3393.300049,221300
1991-10-04,3393.100098,3394.800049,3378.899902,3378.899902,3378.899902,207300
1991-10-07,3374.800049,3374.800049,3357.100098,3357.100098,3357.100098,206500
1991-10-08,3362.000000,3362.000000,3348.399902,3353.699951,3353.699951,243500
1991-10-09,3350.600098,3353.600098,3339.100098,3339.500000,3339.500000,213000
1991-10-10,3337.600098,3345.100098,3324.199951,3345.100098,3345.100098,183900
1991-10-11,3351.899902,3376.600098,3351.899902,3375.399902,3375.399902,214500
1991-10-14,3375.399902,3375.399902,3375.399902,3375.399902,3375.399902,0
1991-10-15,3389.100098,3416.699951,3383.399902,3416.699951,3416.699951,224900
1991-10-16,3422.800049,3463.800049,3419.800049,3463.000000,3463.000000,261400
1991-10-17,3451.600098,3468.000000,3451.600098,3466.199951,3466.199951,303900
1991-10-18,3472.899902,3482.800049,3471.000000,3482.300049,3482.300049,292600
1991-10-21,3481.300049,3481.300049,3465.199951,3467.199951,3467.199951,269400
1991-10-22,3465.199951,3475.000000,3465.199951,3467.399902,3467.399902,220000
1991-10-23,3471.300049,3471.300049,3455.600098,3459.199951,3459.199951,258100
1991-10-24,3460.100098,3460.100098,3446.899902,3446.899902,3446.899902,245200
1991-10-25,3451.500000,3451.500000,3434.199951,3434.199951,3434.199951,216200
1991-10-28,3437.600098,3457.800049,3437.600098,3455.800049,3455.800049,197700
1991-10-29,3458.699951,3487.899902,3456.000000,3485.399902,3485.399902,348400
1991-10-30,3490.100098,3502.300049,3490.100098,3497.600098,3497.600098,299000
1991-10-31,3498.199951,3515.899902,3498.199951,3515.800049,3515.800049,268300
1991-11-01,3520.100098,3524.199951,3511.100098,3512.600098,3512.600098,244500
1991-11-04,3507.000000,3512.000000,3500.199951,3511.800049,3511.800049,216500
1991-11-05,3518.500000,3540.000000,3518.500000,3525.699951,3525.699951,264900
1991-11-06,3531.300049,3531.300049,3522.600098,3531.100098,3531.100098,361600
1991-11-07,3524.699951,3549.500000,3522.300049,3546.699951,3546.699951,346900
1991-11-08,3562.800049,3567.800049,3559.399902,3561.600098,3561.600098,353800
1991-11-11,3562.699951,3581.600098,3560.100098,3579.300049,3579.300049,105300
1991-11-12,3593.300049,3604.100098,3590.399902,3604.100098,3604.100098,303800
1991-11-13,3584.899902,3597.699951,3582.800049,3596.899902,3596.899902,327300
1991-11-14,3598.199951,3598.199951,3574.500000,3575.800049,3575.800049,61400
1991-11-15,3571.699951,3577.000000,3535.100098,3535.500000,3535.500000,330700
1991-11-18,3526.899902,3551.699951,3520.300049,3550.800049,3550.800049,231300
1991-11-19,3525.399902,3532.300049,3503.699951,3515.300049,3515.300049,272700
1991-11-20,3518.199951,3518.199951,3501.100098,3501.699951,3501.699951,306100
1991-11-21,3495.500000,3499.100098,3491.600098,3493.100098,3493.100098,280100
1991-11-22,3491.000000,3491.000000,3447.000000,3451.899902,3451.899902,292900
1991-11-25,3445.000000,3445.399902,3436.800049,3443.500000,3443.500000,211900
1991-11-26,3453.899902,3453.899902,3430.699951,3448.300049,3448.300049,283400
1991-11-27,3449.899902,3453.800049,3439.199951,3440.100098,3440.100098,214500
1991-11-28,3444.000000,3444.399902,3436.600098,3436.899902,3436.899902,136100
1991-11-29,3432.500000,3448.500000,3430.699951,3448.500000,3448.500000,212200
1991-12-02,3430.399902,3456.399902,3426.300049,3456.399902,3456.399902,196100
1991-12-03,3445.600098,3458.300049,3445.600098,3453.399902,3453.399902,206200
1991-12-04,3455.100098,3455.199951,3422.100098,3427.500000,3427.500000,243100
1991-12-05,3419.300049,3426.699951,3419.300049,3426.600098,3426.600098,224900
1991-12-06,3420.899902,3438.800049,3420.899902,3426.500000,3426.500000,243700
1991-12-09,3420.800049,3420.800049,3382.899902,3382.899902,3382.899902,278700
1991-12-10,3379.399902,3382.699951,3371.300049,3374.699951,3374.699951,274000
1991-12-11,3376.800049,3376.800049,3338.800049,3351.899902,3351.899902,275500
1991-12-12,3353.899902,3357.199951,3338.699951,3348.399902,3348.399902,216700
1991-12-13,3364.899902,3364.899902,3353.699951,3359.500000,3359.500000,252700
1991-12-16,3354.300049,3354.800049,3344.800049,3346.100098,3346.100098,187700
1991-12-17,3342.100098,3342.100098,3323.899902,3325.100098,3325.100098,343800
1991-12-18,3322.699951,3336.300049,3315.899902,3332.600098,3332.600098,283600
1991-12-19,3323.500000,3329.500000,3323.300049,3326.100098,3326.100098,302400
1991-12-20,3350.199951,3350.199951,3339.800049,3340.899902,3340.899902,409500
1991-12-23,3346.500000,3378.199951,3345.399902,3378.199951,3378.199951,172000
1991-12-24,3387.899902,3402.100098,3384.100098,3402.000000,3402.000000,85000
1991-12-25,null,null,null,null,null,null
1991-12-26,3402.000000,3402.000000,3402.000000,3402.000000,3402.000000,0
1991-12-27,3407.800049,3444.399902,3407.800049,3441.899902,3441.899902,102000
1991-12-30,3457.500000,3506.800049,3457.500000,3505.899902,3505.899902,189500
1991-12-31,3511.800049,3515.300049,3496.300049,3512.399902,3512.399902,194900
1992-01-01,null,null,null,null,null,null
1992-01-02,3493.000000,3493.699951,3478.000000,3493.699951,3493.699951,115900
1992-01-03,3495.600098,3517.500000,3495.600098,3517.500000,3517.500000,186700
1992-01-06,3520.699951,3526.399902,3516.500000,3524.800049,3524.800049,219900
1992-01-07,3512.600098,3516.500000,3504.100098,3512.899902,3512.899902,274300
1992-01-08,3497.000000,3526.100098,3497.000000,3515.600098,3515.600098,363900
1992-01-09,3533.199951,3580.600098,3533.199951,3580.600098,3580.600098,490100
1992-01-10,3587.500000,3600.800049,3582.699951,3593.399902,3593.399902,439700
1992-01-13,3579.100098,3598.000000,3579.100098,3594.399902,3594.399902,263700
1992-01-14,3596.600098,3635.000000,3596.399902,3635.000000,3635.000000,352300
1992-01-15,3655.100098,3662.399902,3642.899902,3656.699951,3656.699951,411400
1992-01-16,3659.699951,3672.600098,3655.100098,3666.000000,3666.000000,399800
1992-01-17,3657.899902,3664.600098,3650.399902,3658.300049,3658.300049,349400
1992-01-20,3656.300049,3663.800049,3654.000000,3655.699951,3655.699951,305200
1992-01-21,3654.100098,3654.100098,3620.399902,3620.399902,3620.399902,316600
1992-01-22,3613.800049,3640.000000,3607.600098,3638.800049,3638.800049,278800
1992-01-23,3638.800049,3650.800049,3624.500000,3624.500000,3624.500000,328300
1992-01-24,3619.300049,3638.100098,3617.100098,3630.800049,3630.800049,280000
1992-01-27,3632.300049,3633.600098,3626.800049,3628.500000,3628.500000,233500
1992-01-28,3631.399902,3631.399902,3616.199951,3623.300049,3623.300049,281000
1992-01-29,3611.300049,3625.000000,3591.899902,3598.600098,3598.600098,278300
1992-01-30,3599.300049,3608.899902,3597.600098,3605.800049,3605.800049,312200
1992-01-31,3605.199951,3605.199951,3594.699951,3596.100098,3596.100098,247200
1992-02-03,3589.600098,3595.600098,3589.600098,3594.399902,3594.399902,249700
1992-02-04,3594.500000,3618.100098,3594.500000,3618.100098,3618.100098,309100
1992-02-05,3615.899902,3617.800049,3605.899902,3605.899902,3605.899902,322400
1992-02-06,3609.100098,3613.100098,3602.399902,3606.699951,3606.699951,309900
1992-02-07,3611.699951,3613.399902,3587.899902,3596.300049,3596.300049,293700
1992-02-10,3597.399902,3610.300049,3597.399902,3608.500000,3608.500000,218800
1992-02-11,3615.899902,3615.899902,3597.100098,3597.899902,3597.899902,294100
1992-02-12,3596.199951,3596.199951,3575.500000,3595.800049,3595.800049,334100
1992-02-13,3593.100098,3593.100098,3579.199951,3581.800049,3581.800049,289200
1992-02-14,3567.899902,3580.500000,3567.899902,3573.899902,3573.899902,233500
1992-02-17,3573.800049,3574.399902,3568.600098,3570.800049,3570.800049,152800
1992-02-18,3571.699951,3572.000000,3551.199951,3551.199951,3551.199951,270600
1992-02-19,3546.399902,3548.800049,3540.399902,3543.300049,3543.300049,257900
1992-02-20,3540.399902,3553.800049,3537.000000,3537.000000,3537.000000,332700
1992-02-21,3539.800049,3543.199951,3529.600098,3536.600098,3536.600098,297200
1992-02-24,3537.600098,3546.000000,3537.600098,3543.300049,3543.300049,266900
1992-02-25,3546.100098,3550.100098,3533.699951,3544.899902,3544.899902,225100
1992-02-26,3560.600098,3584.000000,3560.600098,3580.500000,3580.500000,267900
1992-02-27,3590.000000,3590.000000,3580.800049,3584.100098,3584.100098,330000
1992-02-28,3591.000000,3593.100098,3577.000000,3581.899902,3581.899902,268100
1992-03-02,3573.500000,3580.800049,3570.600098,3579.500000,3579.500000,184400
1992-03-03,3575.500000,3581.199951,3569.899902,3576.800049,3576.800049,195800
1992-03-04,3580.300049,3588.800049,3573.800049,3587.600098,3587.600098,256200
1992-03-05,3572.899902,3574.500000,3545.600098,3545.600098,3545.600098,274900
1992-03-06,3541.500000,3541.500000,3523.899902,3530.800049,3530.800049,271600
1992-03-09,3527.500000,3528.000000,3517.699951,3518.600098,3518.600098,208900
1992-03-10,3520.500000,3532.600098,3519.699951,3529.899902,3529.899902,263800
1992-03-11,3525.000000,3527.800049,3497.100098,3503.600098,3503.600098,332300
1992-03-12,3490.300049,3491.399902,3474.899902,3479.800049,3479.800049,301400
1992-03-13,3484.600098,3487.699951,3467.300049,3475.800049,3475.800049,353900
1992-03-16,3465.800049,3465.800049,3435.300049,3444.100098,3444.100098,307300
1992-03-17,3445.699951,3446.100098,3435.699951,3439.800049,3439.800049,293600
1992-03-18,3440.699951,3452.800049,3438.699951,3451.899902,3451.899902,310400
1992-03-19,3466.100098,3467.600098,3458.100098,3466.699951,3466.699951,281400
1992-03-20,3471.500000,3473.199951,3466.199951,3470.000000,3470.000000,300100
1992-03-23,3450.800049,3451.100098,3441.399902,3443.699951,3443.699951,271500
1992-03-24,3440.100098,3441.300049,3433.800049,3437.800049,3437.800049,329300
1992-03-25,3448.100098,3458.199951,3448.100098,3452.300049,3452.300049,351200
1992-03-26,3456.100098,3456.199951,3443.600098,3448.500000,3448.500000,301200
1992-03-27,3440.199951,3440.199951,3416.800049,3416.800049,3416.800049,278000
1992-03-30,3415.600098,3415.600098,3402.199951,3406.699951,3406.699951,237300
1992-03-31,3404.300049,3419.100098,3401.500000,3412.100098,3412.100098,284700
1992-04-01,3393.300049,3412.600098,3388.300049,3411.899902,3411.899902,232300
1992-04-02,3409.800049,3412.800049,3395.399902,3395.899902,3395.899902,332100
1992-04-03,3401.300049,3401.300049,3382.800049,3385.500000,3385.500000,262500
1992-04-06,3385.899902,3389.300049,3377.600098,3386.000000,3386.000000,195700
1992-04-07,3373.399902,3373.399902,3336.600098,3336.600098,3336.600098,255100
1992-04-08,3317.899902,3329.399902,3299.100098,3318.100098,3318.100098,274400
1992-04-09,3318.399902,3351.699951,3314.699951,3349.000000,3349.000000,278900
1992-04-10,3384.399902,3385.000000,3368.500000,3376.600098,3376.600098,239000
1992-04-13,3373.899902,3389.800049,3373.899902,3389.800049,3389.800049,195900
1992-04-14,3398.600098,3419.199951,3394.699951,3412.600098,3412.600098,285400
1992-04-15,3418.600098,3419.800049,3405.699951,3411.300049,3411.300049,338700
1992-04-16,3406.300049,3416.600098,3404.699951,3415.100098,3415.100098,200800
1992-04-17,null,null,null,null,null,null
1992-04-20,3398.300049,3408.000000,3393.300049,3398.800049,3398.800049,119400
1992-04-21,3380.899902,3386.000000,3368.000000,3380.699951,3380.699951,217300
1992-04-22,3375.399902,3375.399902,3361.600098,3367.800049,3367.800049,263000
1992-04-23,3377.600098,3382.399902,3362.300049,3371.500000,3371.500000,288900
1992-04-24,3372.199951,3372.199951,3349.699951,3349.699951,3349.699951,192600
1992-04-27,3346.600098,3346.600098,3326.500000,3326.500000,3326.500000,186700
1992-04-28,3329.899902,3337.899902,3323.699951,3337.899902,3337.899902,246500
1992-04-29,3343.699951,3357.000000,3338.399902,3357.000000,3357.000000,233000
1992-04-30,3362.500000,3363.300049,3347.500000,3355.600098,3355.600098,236900
1992-05-01,3364.399902,3365.399902,3351.899902,3357.100098,3357.100098,233300
1992-05-04,3355.500000,3367.600098,3355.500000,3363.500000,3363.500000,181200
1992-05-05,3362.000000,3373.100098,3362.000000,3364.500000,3364.500000,230100
1992-05-06,3366.699951,3368.199951,3359.500000,3361.300049,3361.300049,304600
1992-05-07,3362.600098,3365.600098,3357.800049,3362.899902,3362.899902,217100
1992-05-08,3369.199951,3379.100098,3368.899902,3374.399902,3374.399902,241900
1992-05-11,3383.100098,3427.199951,3383.100098,3427.199951,3427.199951,280300
1992-05-12,3433.100098,3444.800049,3424.300049,3427.899902,3427.899902,260500
1992-05-13,3420.399902,3420.399902,3404.199951,3404.199951,3404.199951,310000
1992-05-14,3397.800049,3397.800049,3381.399902,3388.300049,3388.300049,280200
1992-05-15,3380.300049,3393.399902,3380.300049,3391.399902,3391.399902,202000
1992-05-18,3391.399902,3391.399902,3391.399902,3391.399902,3391.399902,0
1992-05-19,3401.399902,3401.399902,3380.600098,3385.300049,3385.300049,224900
1992-05-20,3381.000000,3382.699951,3376.300049,3381.199951,3381.199951,267400
1992-05-21,3363.699951,3369.899902,3354.000000,3358.100098,3358.100098,286800
1992-05-22,3362.199951,3372.199951,3362.199951,3372.199951,3372.199951,278200
1992-05-25,3369.699951,3372.699951,3366.800049,3370.300049,3370.300049,188000
