"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","5.5","","","","1"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","5.1","","","","1"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","7.1","","","","1"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","6.3","","","","1"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","6.3","","","","1"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","6.4","","","","1"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","7.2","","","","1"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","7.5","","","","1"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","7.6","","","","1"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","6.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.0","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.3","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","2.7","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","1.7","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","1.7","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","1.1","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","2.4","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.2","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.0","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.6","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.8","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.4","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.1","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.1","","","","1"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.1","","","","1"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","2.1","","","","1"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.6","","","","1"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.6","","","","1"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.0","","","","1"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","4.7","","","","1"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","2.0","","","","1"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","-2.3","","","","1"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","1.1","","","","1"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Equals: national saving rate","Percent","239","units","0","v62305883","1.1.26","3.9","","","","1"
"1961-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1540","","","","0"
"1961-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1508","","","","0"
"1961-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1504","","","","0"
"1961-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1504","","","","0"
"1962-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1508","","","","0"
"1962-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1524","","","","0"
"1962-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1560","","","","0"
"1962-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1584","","","","0"
"1963-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1616","","","","0"
"1963-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1648","","","","0"
"1963-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1680","","","","0"
"1963-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1704","","","","0"
"1964-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1744","","","","0"
"1964-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1760","","","","0"
"1964-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1808","","","","0"
"1964-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1844","","","","0"
"1965-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1892","","","","0"
"1965-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","1952","","","","0"
"1965-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2000","","","","0"
"1965-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2056","","","","0"
"1966-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2104","","","","0"
"1966-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2172","","","","0"
"1966-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2220","","","","0"
"1966-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2268","","","","0"
"1967-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2320","","","","0"
"1967-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2360","","","","0"
"1967-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2396","","","","0"
"1967-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2420","","","","0"
"1968-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2476","","","","0"
"1968-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2484","","","","0"
"1968-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2528","","","","0"
"1968-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2584","","","","0"
"1969-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2644","","","","0"
"1969-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2700","","","","0"
"1969-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2752","","","","0"
"1969-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2788","","","","0"
"1970-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2812","","","","0"
"1970-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2852","","","","0"
"1970-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2904","","","","0"
"1970-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","2960","","","","0"
"1971-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3024","","","","0"
"1971-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3096","","","","0"
"1971-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3168","","","","0"
"1971-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3232","","","","0"
"1972-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3348","","","","0"
"1972-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3412","","","","0"
"1972-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3540","","","","0"
"1972-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3680","","","","0"
"1973-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","3840","","","","0"
"1973-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","4024","","","","0"
"1973-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","4208","","","","0"
"1973-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","4396","","","","0"
"1974-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","4600","","","","0"
"1974-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","4824","","","","0"
"1974-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","5064","","","","0"
"1974-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","5312","","","","0"
"1975-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","5564","","","","0"
"1975-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","5812","","","","0"
"1975-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6044","","","","0"
"1975-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6248","","","","0"
"1976-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6500","","","","0"
"1976-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6596","","","","0"
"1976-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6752","","","","0"
"1976-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","6892","","","","0"
"1977-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","7040","","","","0"
"1977-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","7200","","","","0"
"1977-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","7392","","","","0"
"1977-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","7588","","","","0"
"1978-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","7796","","","","0"
"1978-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","8048","","","","0"
"1978-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","8276","","","","0"
"1978-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","8504","","","","0"
"1979-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","8736","","","","0"
"1979-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","9012","","","","0"
"1979-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","9304","","","","0"
"1979-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","9608","","","","0"
"1980-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10028","","","","0"
"1980-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10236","","","","0"
"1980-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10528","","","","0"
"1980-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10768","","","","0"
"1981-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10560","","","","0"
"1981-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","10844","","","","0"
"1981-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","11204","","","","0"
"1981-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","11564","","","","0"
"1982-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","11852","","","","0"
"1982-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","12144","","","","0"
"1982-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","12416","","","","0"
"1982-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","12652","","","","0"
"1983-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","12688","","","","0"
"1983-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","12872","","","","0"
"1983-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","13032","","","","0"
"1983-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","13288","","","","0"
"1984-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","13564","","","","0"
"1984-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","13872","","","","0"
"1984-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","14104","","","","0"
"1984-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","14332","","","","0"
"1985-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","14548","","","","0"
"1985-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","14768","","","","0"
"1985-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","14836","","","","0"
"1985-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","15120","","","","0"
"1986-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","15192","","","","0"
"1986-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","15380","","","","0"
"1986-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","15632","","","","0"
"1986-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","15796","","","","0"
"1987-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","16216","","","","0"
"1987-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","16600","","","","0"
"1987-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","17212","","","","0"
"1987-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","17412","","","","0"
"1988-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","17512","","","","0"
"1988-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","18140","","","","0"
"1988-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","18532","","","","0"
"1988-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","18880","","","","0"
"1989-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","19372","","","","0"
"1989-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","19568","","","","0"
"1989-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","19932","","","","0"
"1989-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","20568","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","20784","","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","20976","","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","21244","","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","21484","","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","21564","","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","21796","","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22120","","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22148","","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22276","","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22544","","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22504","","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22776","","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","22984","","","","0"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","23340","","","","0"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","23688","","","","0"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24076","","","","0"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24612","","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24468","","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24528","","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24752","","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","24988","","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","25264","","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","25504","","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","25896","","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","26040","","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","26188","","","","0"
"1996-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","26712","","","","0"
"1996-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","26624","","","","0"
"1997-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","26720","","","","0"
"1997-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","27084","","","","0"
"1997-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","27108","","","","0"
"1997-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","27424","","","","0"
"1998-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28540","","","","0"
"1998-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28252","","","","0"
"1998-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28580","","","","0"
"1998-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28508","","","","0"
"1999-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28556","","","","0"
"1999-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","28996","","","","0"
"1999-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","29300","","","","0"
"1999-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","29636","","","","0"
"2000-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","29800","","","","0"
"2000-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","30220","","","","0"
"2000-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","30712","","","","0"
"2000-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","31204","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","32312","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","32232","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","32476","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","32828","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","33564","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","34008","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","34404","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","34544","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","34088","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Households","Dollars","81","millions","6","v62305886","1.1.29","34528","","","","0"
