"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-12","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230996080","1.74","99.6","","","","1"
"2021-01","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230996080","1.74","102.9","","","","1"
"1981-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","45.4","","","","1"
"1981-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","45.7","","","","1"
"1981-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","46.2","","","","1"
"1981-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","46.5","","","","1"
"1981-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","46.8","","","","1"
"1981-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","47.1","","","","1"
"1981-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","47.2","","","","1"
"1981-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","47.7","","","","1"
"1981-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","47.8","","","","1"
"1981-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","48.3","","","","1"
"1981-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","48.4","","","","1"
"1981-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","48.4","","","","1"
"1982-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","48.7","","","","1"
"1982-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","48.9","","","","1"
"1982-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.4","","","","1"
"1982-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.4","","","","1"
"1982-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.4","","","","1"
"1982-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.6","","","","1"
"1982-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.6","","","","1"
"1982-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.7","","","","1"
"1982-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.8","","","","1"
"1982-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.8","","","","1"
"1982-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.8","","","","1"
"1982-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.8","","","","1"
"1983-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.8","","","","1"
"1983-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","49.7","","","","1"
"1983-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","50.0","","","","1"
"1983-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","50.2","","","","1"
"1983-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","50.3","","","","1"
"1983-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","50.4","","","","1"
"1983-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","50.7","","","","1"
"1983-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.0","","","","1"
"1983-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.0","","","","1"
"1983-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.0","","","","1"
"1983-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.3","","","","1"
"1983-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.3","","","","1"
"1984-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.6","","","","1"
"1984-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","51.8","","","","1"
"1984-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.2","","","","1"
"1984-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.2","","","","1"
"1984-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.5","","","","1"
"1984-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.6","","","","1"
"1984-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.6","","","","1"
"1984-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.8","","","","1"
"1984-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.8","","","","1"
"1984-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.8","","","","1"
"1984-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.7","","","","1"
"1984-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.7","","","","1"
"1985-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.9","","","","1"
"1985-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","52.9","","","","1"
"1985-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.1","","","","1"
"1985-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.1","","","","1"
"1985-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.2","","","","1"
"1985-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.4","","","","1"
"1985-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.5","","","","1"
"1985-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.7","","","","1"
"1985-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","53.6","","","","1"
"1985-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","54.1","","","","1"
"1985-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","54.3","","","","1"
"1985-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","54.5","","","","1"
"1986-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","54.9","","","","1"
"1986-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","54.9","","","","1"
"1986-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.3","","","","1"
"1986-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.1","","","","1"
"1986-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.2","","","","1"
"1986-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.3","","","","1"
"1986-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.2","","","","1"
"1986-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.3","","","","1"
"1986-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.3","","","","1"
"1986-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.3","","","","1"
"1986-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.4","","","","1"
"1986-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.5","","","","1"
"1987-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.8","","","","1"
"1987-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","55.9","","","","1"
"1987-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","56.1","","","","1"
"1987-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","56.3","","","","1"
"1987-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","56.4","","","","1"
"1987-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","56.6","","","","1"
"1987-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","56.7","","","","1"
"1987-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","57.0","","","","1"
"1987-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","57.3","","","","1"
"1987-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","57.9","","","","1"
"1987-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","58.4","","","","1"
"1987-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","58.5","","","","1"
"1988-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","59.3","","","","1"
"1988-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","59.4","","","","1"
"1988-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","60.3","","","","1"
"1988-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","60.5","","","","1"
"1988-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","60.8","","","","1"
"1988-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","61.2","","","","1"
"1988-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","61.7","","","","1"
"1988-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.1","","","","1"
"1988-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.2","","","","1"
"1988-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1988-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1988-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.1","","","","1"
"1989-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.2","","","","1"
"1989-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.2","","","","1"
"1989-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1989-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1989-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.7","","","","1"
"1989-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.7","","","","1"
"1989-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.9","","","","1"
"1989-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1989-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.3","","","","1"
"1989-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.2","","","","1"
"1989-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.0","","","","1"
"1989-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1990-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.7","","","","1"
"1990-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1990-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.8","","","","1"
"1990-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1990-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1990-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1990-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.9","","","","1"
"1990-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1990-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.8","","","","1"
"1990-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.7","","","","1"
"1990-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.8","","","","1"
"1990-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.2","","","","1"
"1991-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.2","","","","1"
"1991-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.1","","","","1"
"1991-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.0","","","","1"
"1991-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.9","","","","1"
"1991-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1991-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.2","","","","1"
"1991-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.2","","","","1"
"1991-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1991-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.3","","","","1"
"1991-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.3","","","","1"
"1991-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1991-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.3","","","","1"
"1992-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1992-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.6","","","","1"
"1992-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.3","","","","1"
"1992-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.0","","","","1"
"1992-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.9","","","","1"
"1992-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1992-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1992-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1992-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1992-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.5","","","","1"
"1992-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1992-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1993-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.4","","","","1"
"1993-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.5","","","","1"
"1993-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1993-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1993-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1993-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1993-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.3","","","","1"
"1993-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.4","","","","1"
"1993-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1993-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1993-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.9","","","","1"
"1993-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.6","","","","1"
"1994-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","62.7","","","","1"
"1994-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.0","","","","1"
"1994-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.0","","","","1"
"1994-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.4","","","","1"
"1994-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","63.8","","","","1"
"1994-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.2","","","","1"
"1994-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","64.9","","","","1"
"1994-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","65.5","","","","1"
"1994-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","66.4","","","","1"
"1994-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","67.8","","","","1"
"1994-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","68.6","","","","1"
"1994-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","69.3","","","","1"
"1995-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.2","","","","1"
"1995-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.5","","","","1"
"1995-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.1","","","","1"
"1995-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.7","","","","1"
"1995-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.9","","","","1"
"1995-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","72.0","","","","1"
"1995-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","72.2","","","","1"
"1995-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","72.3","","","","1"
"1995-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","72.0","","","","1"
"1995-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.6","","","","1"
"1995-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.7","","","","1"
"1995-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.4","","","","1"
"1996-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.9","","","","1"
"1996-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.9","","","","1"
"1996-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.8","","","","1"
"1996-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.8","","","","1"
"1996-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.9","","","","1"
"1996-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.8","","","","1"
"1996-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","70.8","","","","1"
"1996-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.0","","","","1"
"1996-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.3","","","","1"
"1996-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.4","","","","1"
"1996-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.1","","","","1"
"1996-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.2","","","","1"
"1997-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.3","","","","1"
"1997-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.1","","","","1"
"1997-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.4","","","","1"
"1997-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.7","","","","1"
"1997-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.6","","","","1"
"1997-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.7","","","","1"
"1997-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.6","","","","1"
"1997-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.5","","","","1"
"1997-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.2","","","","1"
"1997-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.1","","","","1"
"1997-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.3","","","","1"
"1997-12","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.3","","","","1"
"1998-01","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.2","","","","1"
"1998-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.3","","","","1"
"1998-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.2","","","","1"
"1998-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230996104","1.98","71.4","","","","1"
