date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Wages and Salaries,Population,Median Age,CPI,IPPI,WTI,Housing Starts,Unemployment,Retail,Manufacturing,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
1998-11-13,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6336.100098,1.5525,5.35,5.25,5.5,531968.0
1998-11-16,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6357.299805,1.555,5.39,5.25,5.5,531968.0
1998-11-17,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6337.799805,1.5487,5.4,5.25,5.5,531968.0
1998-11-18,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6342.200195,1.5557,5.38,5.0,5.5,531968.0
1998-11-19,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6439.600098,1.55,5.37,5.0,5.5,531968.0
1998-11-20,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6522.299805,1.5452,5.36,5.0,5.5,531968.0
1998-11-23,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6672.899902,1.5472,5.36,5.0,5.5,531968.0
1998-11-24,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6570.299805,1.5486,5.33,5.0,5.5,531968.0
1998-11-25,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6526.799805,1.544,5.35,5.0,5.5,531968.0
1998-11-27,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6468.299805,1.5366,5.28,5.0,5.5,531968.0
1998-11-30,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.1,13.04,9519.0,8.0,21335980.0,36592456.0,6343.899902,1.5235,5.2,5.0,5.5,531968.0
1998-12-01,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,13.04,8904.0,8.0,21660645.0,37063529.0,6457.100098,1.533,5.12,5.0,5.5,531968.0
1998-12-02,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,13.04,8904.0,8.0,21660645.0,37063529.0,6380.5,1.5368,5.07,5.0,5.5,531968.0
1998-12-03,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6295.799805,1.5338,5.01,5.0,5.5,531968.0
1998-12-04,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6339.0,1.535,5.07,5.0,5.5,531968.0
1998-12-07,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6366.899902,1.5374,5.09,5.0,5.5,531968.0
1998-12-08,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6399.799805,1.5437,5.04,5.0,5.5,531968.0
1998-12-09,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6406.299805,1.5435,5.05,5.0,5.5,531968.0
1998-12-10,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6315.700195,1.5414,5.02,5.0,5.5,531968.0
1998-12-11,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6258.799805,1.5422,5.06,5.0,5.5,531968.0
1998-12-14,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6217.700195,1.5405,5.02,5.0,5.5,531968.0
1998-12-15,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6236.700195,1.542,5.05,5.0,5.5,531968.0
1998-12-16,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6283.799805,1.539,5.01,5.0,5.5,531968.0
1998-12-17,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6291.5,1.5422,5.02,5.0,5.5,531968.0
1998-12-18,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6353.299805,1.5448,5.02,5.0,5.5,531968.0
1998-12-21,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6381.0,1.5494,5.05,5.0,5.5,531968.0
1998-12-22,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6373.799805,1.553,5.12,5.0,5.5,531968.0
1998-12-23,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6447.200195,1.5516,5.16,5.0,5.5,531968.0
1998-12-24,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6465.399902,1.5515,5.21,5.0,5.5,531968.0
1998-12-29,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6472.200195,1.552,5.1,5.0,5.5,531968.0
1998-12-30,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6430.100098,1.5492,5.08,5.0,5.5,531968.0
1998-12-31,1328139,452927.0,341361.0,946486.0,253873.0,423220.0,30155173.0,35.6,91.6,72.7,11.31,8904.0,8.0,21660645.0,37063529.0,6485.899902,1.5375,5.08,5.0,5.5,531968.0
1999-01-04,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6554.299805,1.5268,5.09,5.0,4.5,534304.0
1999-01-05,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6660.5,1.5213,5.13,5.0,4.5,534304.0
1999-01-06,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6805.299805,1.511,5.12,5.0,4.5,534304.0
1999-01-07,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6802.200195,1.5117,5.15,5.0,4.5,534304.0
1999-01-08,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6868.899902,1.5145,5.21,5.0,4.5,534304.0
1999-01-11,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6842.299805,1.5072,5.25,5.0,4.5,534304.0
1999-01-12,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6700.799805,1.5095,5.2,5.0,4.5,534304.0
1999-01-13,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6632.100098,1.53,5.14,5.0,4.5,534304.0
1999-01-14,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6594.200195,1.5285,5.11,5.0,4.5,534304.0
1999-01-15,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6759.399902,1.529,5.14,5.0,4.5,534304.0
1999-01-19,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6758.899902,1.5302,5.17,5.0,4.5,534304.0
1999-01-20,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6712.299805,1.5226,5.19,5.0,4.5,534304.0
1999-01-21,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6635.799805,1.5155,5.15,5.0,4.5,534304.0
1999-01-22,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6593.899902,1.519,5.11,5.0,4.5,534304.0
1999-01-25,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6618.5,1.5153,5.1,5.0,4.5,534304.0
1999-01-26,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6663.5,1.52,5.11,5.0,4.5,534304.0
1999-01-27,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6651.700195,1.5215,5.08,5.0,4.5,534304.0
1999-01-28,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6668.5,1.5263,5.09,5.0,4.5,534304.0
1999-01-29,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.3,72.7,12.49,8764.0,8.1,21565457.0,37962707.0,6729.600098,1.5095,5.07,5.0,4.5,534304.0
1999-02-01,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.49,6164.0,7.9,21714061.0,38323434.0,6765.399902,1.5085,5.14,5.0,4.5,534304.0
1999-02-02,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.49,6164.0,7.9,21714061.0,38323434.0,6683.799805,1.5124,5.19,5.0,4.5,534304.0
1999-02-03,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6721.5,1.5135,5.21,5.0,4.5,534304.0
1999-02-04,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6661.100098,1.493,5.22,5.0,4.5,534304.0
1999-02-05,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6633.399902,1.488,5.24,5.0,4.5,534304.0
1999-02-08,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6583.799805,1.4875,5.22,5.0,4.5,534304.0
1999-02-09,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6444.0,1.4935,5.2,5.0,4.5,534304.0
1999-02-10,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6400.700195,1.4943,5.21,5.0,4.5,534304.0
1999-02-11,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6490.799805,1.4889,5.2,5.0,4.5,534304.0
1999-02-12,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6433.700195,1.4925,5.29,5.0,4.5,534304.0
1999-02-16,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6386.5,1.5,5.27,5.0,4.5,534304.0
1999-02-17,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6324.700195,1.4995,5.25,5.0,4.5,534304.0
1999-02-18,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6364.100098,1.4873,5.28,5.0,4.5,534304.0
1999-02-19,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6409.5,1.4905,5.29,5.0,4.5,534304.0
1999-02-22,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6504.600098,1.4972,5.26,5.0,4.5,534304.0
1999-02-23,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6454.700195,1.4975,5.3,5.0,4.5,534304.0
1999-02-24,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6339.399902,1.499,5.37,5.0,4.5,534304.0
1999-02-25,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6306.700195,1.505,5.46,5.0,4.5,534304.0
1999-02-26,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.5,72.1,12.02,6164.0,7.9,21714061.0,38323434.0,6312.700195,1.509,5.44,5.0,4.5,534304.0
1999-03-01,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,12.02,6434.0,7.9,21605209.0,39069852.0,6302.200195,1.524,5.49,5.0,4.5,534304.0
1999-03-02,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,12.02,6434.0,7.9,21605209.0,39069852.0,6225.200195,1.52,5.43,5.0,4.5,534304.0
1999-03-03,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6180.299805,1.5268,5.47,5.0,4.5,534304.0
1999-03-04,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6268.700195,1.5255,5.5,5.0,4.5,534304.0
1999-03-05,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6415.100098,1.5167,5.43,5.0,4.5,534304.0
1999-03-08,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6503.399902,1.5145,5.43,5.0,4.5,534304.0
1999-03-09,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6488.399902,1.5169,5.37,5.0,4.5,534304.0
1999-03-10,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6572.600098,1.524,5.37,5.0,4.5,534304.0
1999-03-11,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6565.799805,1.522,5.36,5.0,4.5,534304.0
1999-03-12,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6562.100098,1.5235,5.3,5.0,4.5,534304.0
1999-03-15,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6606.0,1.5286,5.29,5.0,4.5,534304.0
1999-03-16,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6619.799805,1.5285,5.3,5.0,4.5,534304.0
1999-03-17,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6593.799805,1.5222,5.34,5.0,4.5,534304.0
1999-03-18,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6586.399902,1.5186,5.32,5.0,4.5,534304.0
1999-03-19,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6598.799805,1.5158,5.35,5.0,4.5,534304.0
1999-03-22,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6596.600098,1.5078,5.38,5.0,4.5,534304.0
1999-03-23,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6482.200195,1.5065,5.33,5.0,4.5,534304.0
1999-03-24,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6527.299805,1.504,5.29,5.0,4.5,534304.0
1999-03-25,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6593.5,1.5105,5.31,5.0,4.5,534304.0
1999-03-26,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6635.200195,1.5135,5.3,5.0,4.5,534304.0
1999-03-29,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6652.799805,1.5125,5.3,5.0,4.5,534304.0
1999-03-30,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6575.899902,1.5125,5.26,5.0,4.5,534304.0
1999-03-31,1352229,470743.0,355155.0,947892.0,256696.0,429932.0,30231639.0,36.0,91.6,72.1,14.68,6434.0,7.9,21605209.0,39069852.0,6597.799805,1.5092,5.23,4.75,4.5,534304.0
1999-04-01,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,14.68,7467.0,7.9,22074043.0,39646617.0,6624.799805,1.5023,5.29,4.75,5.0,543140.0
1999-04-05,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6739.700195,1.4972,5.23,4.75,5.0,543140.0
1999-04-06,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6768.5,1.5035,5.18,4.75,5.0,543140.0
1999-04-07,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6786.700195,1.5005,5.23,4.75,5.0,543140.0
1999-04-08,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6932.600098,1.4985,5.15,4.75,5.0,543140.0
1999-04-09,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6889.799805,1.5023,5.19,4.75,5.0,543140.0
1999-04-12,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6938.899902,1.4945,5.15,4.75,5.0,543140.0
1999-04-13,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6913.299805,1.4898,5.16,4.75,5.0,543140.0
1999-04-14,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6948.899902,1.4929,5.18,4.75,5.0,543140.0
1999-04-15,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6990.5,1.4908,5.2,4.75,5.0,543140.0
1999-04-16,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7013.200195,1.4865,5.26,4.75,5.0,543140.0
1999-04-19,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6907.700195,1.4833,5.26,4.75,5.0,543140.0
1999-04-20,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,6925.299805,1.492,5.29,4.75,5.0,543140.0
1999-04-21,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7019.799805,1.4895,5.3,4.75,5.0,543140.0
1999-04-22,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7017.0,1.481,5.38,4.75,5.0,543140.0
1999-04-23,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7028.5,1.477,5.39,4.75,5.0,543140.0
1999-04-26,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7052.100098,1.4792,5.4,4.75,5.0,543140.0
1999-04-27,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7063.299805,1.4788,5.36,4.75,5.0,543140.0
1999-04-28,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7101.100098,1.477,5.34,4.75,5.0,543140.0
1999-04-29,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7093.299805,1.467,5.29,4.75,5.0,543140.0
1999-04-30,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.0,71.7,17.3,7467.0,7.9,22074043.0,39646617.0,7014.700195,1.4578,5.37,4.75,5.0,543140.0
1999-05-03,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7082.0,1.4512,5.4,4.75,5.0,543140.0
1999-05-04,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7054.799805,1.454,5.39,4.5,5.0,543140.0
1999-05-05,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7023.600098,1.4558,5.42,4.5,5.0,543140.0
1999-05-06,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6989.299805,1.4555,5.51,4.5,5.0,543140.0
1999-05-07,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6958.899902,1.4585,5.54,4.5,5.0,543140.0
1999-05-10,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6997.100098,1.4605,5.55,4.5,5.0,543140.0
1999-05-11,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7010.600098,1.4538,5.55,4.5,5.0,543140.0
1999-05-12,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7003.799805,1.4608,5.53,4.5,5.0,543140.0
1999-05-13,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7057.200195,1.4598,5.47,4.5,5.0,543140.0
1999-05-14,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6886.5,1.4635,5.62,4.5,5.0,543140.0
1999-05-17,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6873.600098,1.4605,5.6,4.5,5.0,543140.0
1999-05-18,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6926.5,1.4607,5.56,4.5,5.0,543140.0
1999-05-19,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,7014.399902,1.4661,5.53,4.5,5.0,543140.0
1999-05-20,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6974.899902,1.4658,5.55,4.5,5.0,543140.0
1999-05-21,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6966.0,1.4595,5.55,4.5,5.0,543140.0
1999-05-25,1363541,488010.0,361939.0,960876.0,259541.0,433364.0,30260117.0,36.0,92.5,72.5,17.77,10962.0,8.2,22286260.0,40229965.0,6799.5,1.4603,5.55,4.5,5.0,543140.0
