"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1986-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1986-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1987-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1987-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1987-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1987-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1988-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1988-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1988-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1988-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1989-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1989-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1989-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1989-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1996-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1996-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","","..","","","0"
"1997-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6200","","","","0"
"1997-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6088","","","","0"
"1997-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6108","","","","0"
"1997-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6212","","","","0"
"1998-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6632","","","","0"
"1998-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6580","","","","0"
"1998-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6604","","","","0"
"1998-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6584","","","","0"
"1999-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6512","","","","0"
"1999-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6628","","","","0"
"1999-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6724","","","","0"
"1999-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6828","","","","0"
"2000-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6856","","","","0"
"2000-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","6976","","","","0"
"2000-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7152","","","","0"
"2000-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7240","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7272","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7356","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7528","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7616","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7572","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7516","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7568","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7816","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","7840","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8088","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8120","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8148","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8420","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8524","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8552","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8752","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8916","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","8912","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9068","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9180","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9308","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9384","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9644","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","9832","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10148","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10268","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10432","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10552","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10636","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10720","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10664","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","10852","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11000","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11072","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11176","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11304","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11412","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11500","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11576","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11620","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11732","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","11932","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12176","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12604","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12404","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12460","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12316","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12268","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12364","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12284","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12300","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12416","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12536","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12744","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12724","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12748","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12744","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12684","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12480","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12296","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12156","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12292","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12276","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12420","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12280","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12052","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12572","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12816","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13000","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12924","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12800","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12604","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12840","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13344","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13360","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13752","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13960","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","13220","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12676","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Utilities","Dollars","81","millions","6","v62468801","1.1.11","12972","","","","0"
"1961-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1961-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1961-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1961-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1962-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1962-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1962-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1962-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1963-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1963-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1963-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1963-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1964-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1964-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1964-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1964-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1965-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1965-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1965-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1965-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1966-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1966-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1966-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1966-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1967-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1967-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1967-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1967-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1968-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1968-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1968-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1968-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1969-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1969-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1969-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1969-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1970-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1970-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1970-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1970-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1971-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1971-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1971-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1971-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1972-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1972-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1972-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1972-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1973-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1973-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1973-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1973-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1974-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1974-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1974-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1974-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1975-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1975-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1975-07","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1975-10","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1976-01","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
"1976-04","Canada","2016A000011124","Seasonally adjusted at annual rates","All services-producing industries","Dollars","81","millions","6","v62468802","1.1.12","","..","","","0"
