"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1969-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","11261","","","","0"
"1969-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10384","","","","0"
"1969-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10648","","","","0"
"1969-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10896","","","","0"
"1970-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9523","","","","0"
"1970-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9198","","","","0"
"1970-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8779","","","","0"
"1970-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8430","","","","0"
"1971-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8011","","","","0"
"1971-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8299","","","","0"
"1971-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8440","","","","0"
"1971-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8675","","","","0"
"1972-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8722","","","","0"
"1972-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8858","","","","0"
"1972-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","8928","","","","0"
"1972-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9222","","","","0"
"1973-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9633","","","","0"
"1973-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9786","","","","0"
"1973-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9727","","","","0"
"1973-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9716","","","","0"
"1974-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9857","","","","0"
"1974-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","9863","","","","0"
"1974-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10062","","","","0"
"1974-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10027","","","","0"
"1975-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10303","","","","0"
"1975-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10368","","","","0"
"1975-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10668","","","","0"
"1975-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10539","","","","0"
"1976-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10703","","","","0"
"1976-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10815","","","","0"
"1976-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","10938","","","","0"
"1976-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","11279","","","","0"
"1977-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","11273","","","","0"
"1977-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","11708","","","","0"
"1977-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","11679","","","","0"
"1977-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12090","","","","0"
"1978-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12255","","","","0"
"1978-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12290","","","","0"
"1978-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12378","","","","0"
"1978-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12443","","","","0"
"1979-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12378","","","","0"
"1979-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12231","","","","0"
"1979-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12290","","","","0"
"1979-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12349","","","","0"
"1980-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12737","","","","0"
"1980-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12913","","","","0"
"1980-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13037","","","","0"
"1980-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13013","","","","0"
"1981-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12584","","","","0"
"1981-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12387","","","","0"
"1981-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12289","","","","0"
"1981-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12168","","","","0"
"1982-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12759","","","","0"
"1982-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12693","","","","0"
"1982-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12661","","","","0"
"1982-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12748","","","","0"
"1983-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12857","","","","0"
"1983-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12923","","","","0"
"1983-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12956","","","","0"
"1983-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","12891","","","","0"
"1984-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13286","","","","0"
"1984-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13495","","","","0"
"1984-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13604","","","","0"
"1984-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13713","","","","0"
"1985-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","13995","","","","0"
"1985-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14116","","","","0"
"1985-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14487","","","","0"
"1985-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14630","","","","0"
"1986-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14813","","","","0"
"1986-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14813","","","","0"
"1986-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15052","","","","0"
"1986-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15107","","","","0"
"1987-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15312","","","","0"
"1987-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15419","","","","0"
"1987-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15088","","","","0"
"1987-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14962","","","","0"
"1988-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14950","","","","0"
"1988-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14875","","","","0"
"1988-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14847","","","","0"
"1988-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","14866","","","","0"
"1989-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15135","","","","0"
"1989-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15260","","","","0"
"1989-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15586","","","","0"
"1989-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15664","","","","0"
"1990-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15772","","","","0"
"1990-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","15843","","","","0"
"1990-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16124","","","","0"
"1990-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16033","","","","0"
"1991-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16076","","","","0"
"1991-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16116","","","","0"
"1991-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16204","","","","0"
"1991-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16516","","","","0"
"1992-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16402","","","","0"
"1992-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16410","","","","0"
"1992-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16410","","","","0"
"1992-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","16455","","","","0"
"1993-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17203","","","","0"
"1993-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17177","","","","0"
"1993-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17188","","","","0"
"1993-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17047","","","","0"
"1994-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17101","","","","0"
"1994-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17170","","","","0"
"1994-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17399","","","","0"
"1994-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","17502","","","","0"
"1995-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","18201","","","","0"
"1995-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","18673","","","","0"
"1995-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19065","","","","0"
"1995-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19524","","","","0"
"1996-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19118","","","","0"
"1996-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19171","","","","0"
"1996-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19365","","","","0"
"1996-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","19840","","","","0"
"1997-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","20528","","","","0"
"1997-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","20987","","","","0"
"1997-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","21737","","","","0"
"1997-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","21759","","","","0"
"1998-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","22266","","","","0"
"1998-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","22690","","","","0"
"1998-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","22788","","","","0"
"1998-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","22723","","","","0"
"1999-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","23095","","","","0"
"1999-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","23368","","","","0"
"1999-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","23828","","","","0"
"1999-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","24128","","","","0"
"2000-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","24448","","","","0"
"2000-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","24825","","","","0"
"2000-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","25038","","","","0"
"2000-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","25291","","","","0"
"2001-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","25809","","","","0"
"2001-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","26201","","","","0"
"2001-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","26540","","","","0"
"2001-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","27027","","","","0"
"2002-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","27747","","","","0"
"2002-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","28012","","","","0"
"2002-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","28327","","","","0"
"2002-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","28520","","","","0"
"2003-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","28736","","","","0"
"2003-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","29059","","","","0"
"2003-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","29361","","","","0"
"2003-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","29746","","","","0"
"2004-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","30452","","","","0"
"2004-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","30735","","","","0"
"2004-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","31054","","","","0"
"2004-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","31497","","","","0"
"2005-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","32014","","","","0"
"2005-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","32369","","","","0"
"2005-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","32624","","","","0"
"2005-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","33022","","","","0"
"2006-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","33557","","","","0"
"2006-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","34354","","","","0"
"2006-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","35024","","","","0"
"2006-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","35213","","","","0"
"2007-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","36054","","","","0"
"2007-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","36305","","","","0"
"2007-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","36861","","","","0"
"2007-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","37306","","","","0"
"2008-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","37612","","","","0"
"2008-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","37994","","","","0"
"2008-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","38413","","","","0"
"2008-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","38803","","","","0"
"2009-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","39030","","","","0"
"2009-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","39055","","","","0"
"2009-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","39289","","","","0"
"2009-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","39424","","","","0"
"2010-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Health [C16]","Dollars","81","millions","6","v61988979","1.1.1.22","39824","","","","0"
