"REF_DATE","GEO","DGUID","Principal statistics","Seasonal adjustment","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","13490887","","","","0"
"1995-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","13864361","","","","0"
"1995-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14139391","","","","0"
"1995-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14409923","","","","0"
"1995-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14591141","","","","0"
"1995-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14538908","","","","0"
"1995-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14749304","","","","0"
"1995-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14814292","","","","0"
"1995-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","14865569","","","","0"
"1995-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15031188","","","","0"
"1995-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15178098","","","","0"
"1995-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15102922","","","","0"
"1996-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15201137","","","","0"
"1996-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15283435","","","","0"
"1996-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15421327","","","","0"
"1996-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15535024","","","","0"
"1996-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15274273","","","","0"
"1996-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15109381","","","","0"
"1996-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15269398","","","","0"
"1996-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15088938","","","","0"
"1996-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15203768","","","","0"
"1996-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15452981","","","","0"
"1996-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15653194","","","","0"
"1996-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","15799817","","","","0"
"1997-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16099242","","","","0"
"1997-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16137731","","","","0"
"1997-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16109197","","","","0"
"1997-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16192696","","","","0"
"1997-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16432121","","","","0"
"1997-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16543951","","","","0"
"1997-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16168443","","","","0"
"1997-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16350777","","","","0"
"1997-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16268147","","","","0"
"1997-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16173559","","","","0"
"1997-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16269190","","","","0"
"1997-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16296163","","","","0"
"1998-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16422557","","","","0"
"1998-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16363618","","","","0"
"1998-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16520462","","","","0"
"1998-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16436634","","","","0"
"1998-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16493393","","","","0"
"1998-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16731642","","","","0"
"1998-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16769263","","","","0"
"1998-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16696465","","","","0"
"1998-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16868423","","","","0"
"1998-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16925661","","","","0"
"1998-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16938259","","","","0"
"1998-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","16702197","","","","0"
"1999-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17274797","","","","0"
"1999-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17225372","","","","0"
"1999-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17162247","","","","0"
"1999-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17279726","","","","0"
"1999-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17263022","","","","0"
"1999-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17318708","","","","0"
"1999-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17515091","","","","0"
"1999-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","17820082","","","","0"
"1999-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18103668","","","","0"
"1999-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18086682","","","","0"
"1999-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18033205","","","","0"
"1999-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18073293","","","","0"
"2000-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18238825","","","","0"
"2000-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18396897","","","","0"
"2000-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18275079","","","","0"
"2000-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18614923","","","","0"
"2000-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18886304","","","","0"
"2000-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","18901707","","","","0"
"2000-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19415480","","","","0"
"2000-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19390740","","","","0"
"2000-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19564002","","","","0"
"2000-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19854429","","","","0"
"2000-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20083207","","","","0"
"2000-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20196698","","","","0"
"2001-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19958518","","","","0"
"2001-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20347319","","","","0"
"2001-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20582350","","","","0"
"2001-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20780028","","","","0"
"2001-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20845803","","","","0"
"2001-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21223557","","","","0"
"2001-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21199968","","","","0"
"2001-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21039188","","","","0"
"2001-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20985502","","","","0"
"2001-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20931513","","","","0"
"2001-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20737804","","","","0"
"2001-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20634596","","","","0"
"2002-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20476793","","","","0"
"2002-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20346983","","","","0"
"2002-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20389269","","","","0"
"2002-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20101368","","","","0"
"2002-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19744739","","","","0"
"2002-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19439157","","","","0"
"2002-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19528550","","","","0"
"2002-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","19554373","","","","0"
"2002-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20141393","","","","0"
"2002-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20448109","","","","0"
"2002-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20861432","","","","0"
"2002-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20890105","","","","0"
"2003-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20637995","","","","0"
"2003-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20597076","","","","0"
"2003-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20941071","","","","0"
"2003-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21161069","","","","0"
"2003-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21125787","","","","0"
"2003-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21246817","","","","0"
"2003-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21102973","","","","0"
"2003-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20914998","","","","0"
"2003-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20859311","","","","0"
"2003-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20711494","","","","0"
"2003-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20573761","","","","0"
"2003-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20471518","","","","0"
"2004-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20517333","","","","0"
"2004-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20753519","","","","0"
"2004-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20847000","","","","0"
"2004-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","20946520","","","","0"
"2004-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21253108","","","","0"
"2004-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21311566","","","","0"
"2004-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21234072","","","","0"
"2004-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21509446","","","","0"
"2004-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21780385","","","","0"
"2004-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22027946","","","","0"
"2004-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22076464","","","","0"
"2004-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22233730","","","","0"
"2005-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22460577","","","","0"
"2005-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22660592","","","","0"
"2005-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22795013","","","","0"
"2005-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22909667","","","","0"
"2005-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22938077","","","","0"
"2005-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22980634","","","","0"
"2005-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22995272","","","","0"
"2005-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22788628","","","","0"
"2005-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22098462","","","","0"
"2005-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22223340","","","","0"
"2005-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22223130","","","","0"
"2005-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22295496","","","","0"
"2006-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22391845","","","","0"
"2006-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22535374","","","","0"
"2006-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22346081","","","","0"
"2006-04","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22256896","","","","0"
"2006-05","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22226993","","","","0"
"2006-06","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","21969174","","","","0"
"2006-07","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22180141","","","","0"
"2006-08","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22324529","","","","0"
"2006-09","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22552120","","","","0"
"2006-10","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22846652","","","","0"
"2006-11","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","23126737","","","","0"
"2006-12","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","23211404","","","","0"
"2007-01","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","22561676","","","","0"
"2007-02","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","23202729","","","","0"
"2007-03","Canada","2016A000011124","Finished goods manufactured, estimated values at end of  month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v802726","1.6.2.1","23114330","","","","0"
