date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
2004-07-22,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8398.099609,1.3136,5.24,2.0,11.9,702448.0
2004-07-23,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8383.299805,1.3219,5.22,2.0,11.9,702448.0
2004-07-24,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8383.299805,1.3219,,,11.9,702448.0
2004-07-25,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8383.299805,1.3219,,,11.9,702448.0
2004-07-26,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8314.599609,1.332,5.22,2.0,11.9,702448.0
2004-07-27,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8294.400391,1.3353,5.3,2.0,11.9,702448.0
2004-07-28,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8356.299805,1.3309,5.29,2.0,11.9,702448.0
2004-07-29,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8443.200195,1.3259,5.29,2.0,11.9,702448.0
2004-07-30,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8458.099609,1.3296,5.24,2.0,11.9,702448.0
2004-07-31,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,80.4,18600.0,7.2,35.0,704.47,28254086.0,48947281.0,232500.0,,8458.099609,1.3296,,,11.9,702448.0
2004-08-01,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8458.099609,1.3296,,,11.9,702448.0
2004-08-02,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8458.099609,1.3314,,2.0,11.9,702448.0
2004-08-03,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8464.099609,1.3185,5.18,2.0,11.9,702448.0
2004-08-04,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8363.0,1.3152,5.18,2.0,11.9,702448.0
2004-08-05,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8267.900391,1.3178,5.18,2.0,11.9,702448.0
2004-08-06,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8176.700195,1.31,5.08,2.0,11.9,702448.0
2004-08-07,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8176.700195,1.31,,,11.9,702448.0
2004-08-08,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8176.700195,1.31,,,11.9,702448.0
2004-08-09,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8183.399902,1.3165,5.12,2.0,11.9,702448.0
2004-08-10,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8231.299805,1.3139,5.17,2.0,11.9,702448.0
2004-08-11,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8168.200195,1.324,5.13,2.0,11.9,702448.0
2004-08-12,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8132.299805,1.3323,5.11,2.0,11.9,702448.0
2004-08-13,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8172.600098,1.3092,5.1,2.0,11.9,702448.0
2004-08-14,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8172.600098,1.3092,,,11.9,702448.0
2004-08-15,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8172.600098,1.3092,,,11.9,702448.0
2004-08-16,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8241.5,1.3076,5.13,2.0,11.9,702448.0
2004-08-17,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8232.200195,1.308,5.1,2.0,11.9,702448.0
2004-08-18,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8223.0,1.3074,5.14,2.0,11.9,702448.0
2004-08-19,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8293.900391,1.2964,5.11,2.0,11.9,702448.0
2004-08-20,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8335.599609,1.298,5.11,2.0,11.9,702448.0
2004-08-21,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8335.599609,1.298,,,11.9,702448.0
2004-08-22,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8335.599609,1.298,,,11.9,702448.0
2004-08-23,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8315.5,1.3065,5.16,2.0,11.9,702448.0
2004-08-24,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8316.400391,1.3048,5.17,2.0,11.9,702448.0
2004-08-25,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8371.400391,1.3047,5.14,2.0,11.9,702448.0
2004-08-26,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8331.299805,1.3123,5.12,2.0,11.9,702448.0
2004-08-27,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8334.299805,1.3104,5.12,2.0,11.9,702448.0
2004-08-28,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8334.299805,1.3104,,,11.9,702448.0
2004-08-29,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8334.299805,1.3104,,,11.9,702448.0
2004-08-30,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8309.0,1.3174,5.1,2.0,11.9,702448.0
2004-08-31,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,104.8,80.0,16387.0,7.1,29.0,710.26,28554094.0,48906244.0,238290.0,,8377.0,1.3166,5.08,2.0,11.9,702448.0
2004-09-01,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8410.099609,1.3071,5.07,2.0,11.9,702448.0
2004-09-02,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8388.900391,1.2995,5.1,2.0,11.9,702448.0
2004-09-03,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8344.400391,1.3005,5.15,2.0,11.9,702448.0
2004-09-04,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8344.400391,1.3005,,,11.9,702448.0
2004-09-05,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8344.400391,1.3005,,,11.9,702448.0
2004-09-06,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,,,,2.0,11.9,702448.0
2004-09-07,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8369.400391,1.2882,5.15,2.0,11.9,702448.0
2004-09-08,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8354.799805,1.2905,5.1,2.25,11.9,702448.0
2004-09-09,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8394.0,1.2878,5.12,2.25,11.9,702448.0
2004-09-10,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8368.599609,1.288,5.1,2.25,11.9,702448.0
2004-09-11,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8368.599609,1.288,,,11.9,702448.0
2004-09-12,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8368.599609,1.288,,,11.9,702448.0
2004-09-13,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8513.400391,1.3,5.09,2.25,11.9,702448.0
2004-09-14,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8492.599609,1.292,5.08,2.25,11.9,702448.0
2004-09-15,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8467.0,1.2987,5.08,2.25,11.9,702448.0
2004-09-16,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8493.400391,1.2914,5.04,2.25,11.9,702448.0
2004-09-17,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8529.900391,1.3002,5.05,2.25,11.9,702448.0
2004-09-18,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8529.900391,1.3002,,,11.9,702448.0
2004-09-19,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8529.900391,1.3002,,,11.9,702448.0
2004-09-20,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8539.799805,1.2944,5.0,2.25,11.9,702448.0
2004-09-21,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8642.900391,1.2886,5.02,2.25,11.9,702448.0
2004-09-22,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8586.099609,1.2816,5.0,2.25,11.9,702448.0
2004-09-23,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8591.700195,1.2782,5.02,2.25,11.9,702448.0
2004-09-24,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8588.400391,1.2763,5.01,2.25,11.9,702448.0
2004-09-25,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8588.400391,1.2763,,,11.9,702448.0
2004-09-26,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8588.400391,1.2763,,,11.9,702448.0
2004-09-27,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8498.0,1.2738,4.99,2.25,11.9,702448.0
2004-09-28,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8617.200195,1.2754,4.98,2.25,11.9,702448.0
2004-09-29,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8634.099609,1.273,5.02,2.25,11.9,702448.0
2004-09-30,1604061,563225,455730,788114.0,336517.0,31846669.0,38.0,50400.0,106.84,105.0,79.8,18755.0,7.0,29.0,706.1,28550528.0,49422153.0,230060.0,,8668.299805,1.2648,5.06,2.25,11.9,702448.0
2004-10-01,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8747.099609,1.2629,5.1,2.25,11.4,706096.0
2004-10-02,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8747.099609,1.2629,,,11.4,706096.0
2004-10-03,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8747.099609,1.2629,,,11.4,706096.0
2004-10-04,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8812.900391,1.2726,5.09,2.25,11.4,706096.0
2004-10-05,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8797.099609,1.2625,5.08,2.25,11.4,706096.0
2004-10-06,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8871.900391,1.2592,5.11,2.25,11.4,706096.0
2004-10-07,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8825.400391,1.2577,5.13,2.25,11.4,706096.0
2004-10-08,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8814.900391,1.2512,5.07,2.25,11.4,706096.0
2004-10-09,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8814.900391,1.2512,,,11.4,706096.0
2004-10-10,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8814.900391,1.2512,,,11.4,706096.0
2004-10-11,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8814.900391,,,2.25,11.4,706096.0
2004-10-12,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8785.900391,1.2575,5.04,2.25,11.4,706096.0
2004-10-13,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8729.599609,1.264,5.03,2.25,11.4,706096.0
2004-10-14,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8745.599609,1.2528,5.0,2.25,11.4,706096.0
2004-10-15,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8788.900391,1.252,5.02,2.25,11.4,706096.0
2004-10-16,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8788.900391,1.252,,,11.4,706096.0
2004-10-17,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8788.900391,1.252,,,11.4,706096.0
2004-10-18,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8788.900391,1.255,4.98,2.25,11.4,706096.0
2004-10-19,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8720.5,1.2542,4.96,2.5,11.4,706096.0
2004-10-20,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8788.099609,1.2432,4.93,2.5,11.4,706096.0
2004-10-21,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8846.700195,1.2426,4.93,2.5,11.4,706096.0
2004-10-22,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8780.799805,1.2379,4.9,2.5,11.4,706096.0
2004-10-23,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8780.799805,1.2379,,,11.4,706096.0
2004-10-24,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8780.799805,1.2379,,,11.4,706096.0
2004-10-25,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8749.200195,1.2232,4.9,2.5,11.4,706096.0
2004-10-26,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8818.200195,1.2246,4.91,2.5,11.4,706096.0
2004-10-27,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8791.0,1.2253,4.96,2.5,11.4,706096.0
2004-10-28,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8781.0,1.2194,4.94,2.5,11.4,706096.0
2004-10-29,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8871.0,1.2209,4.91,2.5,11.4,706096.0
2004-10-30,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8871.0,1.2209,,,11.4,706096.0
2004-10-31,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.2,80.2,16470.0,6.9,35.0,708.99,28616168.0,48975281.0,230230.0,,8871.0,1.2209,,,11.4,706096.0
2004-11-01,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8858.200195,1.2229,4.93,2.5,11.4,706096.0
2004-11-02,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8870.900391,1.2263,4.92,2.5,11.4,706096.0
2004-11-03,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8841.400391,1.2121,4.9,2.5,11.4,706096.0
2004-11-04,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8866.599609,1.2053,4.91,2.5,11.4,706096.0
2004-11-05,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8868.700195,1.1981,4.96,2.5,11.4,706096.0
2004-11-06,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8868.700195,1.1981,,,11.4,706096.0
2004-11-07,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8868.700195,1.1981,,,11.4,706096.0
2004-11-08,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8825.700195,1.1925,4.97,2.5,11.4,706096.0
2004-11-09,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8845.200195,1.195,4.99,2.5,11.4,706096.0
2004-11-10,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8841.700195,1.1977,4.96,2.5,11.4,706096.0
2004-11-11,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8886.200195,,,2.5,11.4,706096.0
2004-11-12,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8896.400391,1.1919,4.9,2.5,11.4,706096.0
2004-11-13,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8896.400391,1.1919,,,11.4,706096.0
2004-11-14,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8896.400391,1.1919,,,11.4,706096.0
2004-11-15,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8937.200195,1.2032,4.92,2.5,11.4,706096.0
2004-11-16,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8952.0,1.1932,4.94,2.5,11.4,706096.0
2004-11-17,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8987.599609,1.1925,4.88,2.5,11.4,706096.0
2004-11-18,1615585,557714,460879,795440.0,341414.0,31940655.0,38.0,50400.0,106.84,105.6,79.8,16984.0,7.1,36.0,711.69,28836665.0,49303448.0,228850.0,,8971.5,1.207,4.89,2.5,11.4,706096.0
