Id,When,Type,Unit,Alberta,ModifiedDate
156768,7/1/2014 12:00:00 AM,WCS,$US/bbl,82.73,2/24/2021 9:00:26 AM
156769,8/1/2014 12:00:00 AM,WCS,$US/bbl,73.89,2/24/2021 9:00:26 AM
156770,9/1/2014 12:00:00 AM,WCS,$US/bbl,74.35,2/24/2021 9:00:26 AM
156771,10/1/2014 12:00:00 AM,WCS,$US/bbl,70.6,2/24/2021 9:00:26 AM
156772,11/1/2014 12:00:00 AM,WCS,$US/bbl,62.87,2/24/2021 9:00:26 AM
156773,12/1/2014 12:00:00 AM,WCS,$US/bbl,43.24,2/24/2021 9:00:26 AM
156774,1/1/2015 12:00:00 AM,WCS,$US/bbl,30.43,2/24/2021 9:00:26 AM
156775,2/1/2015 12:00:00 AM,WCS,$US/bbl,36.52,2/24/2021 9:00:26 AM
156776,3/1/2015 12:00:00 AM,WCS,$US/bbl,34.76,2/24/2021 9:00:26 AM
156777,4/1/2015 12:00:00 AM,WCS,$US/bbl,40.26,2/24/2021 9:00:26 AM
156778,5/1/2015 12:00:00 AM,WCS,$US/bbl,47.5,2/24/2021 9:00:26 AM
156779,6/1/2015 12:00:00 AM,WCS,$US/bbl,51.29,2/24/2021 9:00:26 AM
156780,7/1/2015 12:00:00 AM,WCS,$US/bbl,43.49,2/24/2021 9:00:26 AM
156781,8/1/2015 12:00:00 AM,WCS,$US/bbl,29.48,2/24/2021 9:00:26 AM
156782,9/1/2015 12:00:00 AM,WCS,$US/bbl,26.5,2/24/2021 9:00:26 AM
156783,10/1/2015 12:00:00 AM,WCS,$US/bbl,32.78,2/24/2021 9:00:26 AM
156784,11/1/2015 12:00:00 AM,WCS,$US/bbl,27.78,2/24/2021 9:00:26 AM
156785,12/1/2015 12:00:00 AM,WCS,$US/bbl,22.51,2/24/2021 9:00:26 AM
156786,1/1/2016 12:00:00 AM,WCS,$US/bbl,17.88,2/24/2021 9:00:26 AM
156787,2/1/2016 12:00:00 AM,WCS,$US/bbl,16.3,2/24/2021 9:00:26 AM
156788,3/1/2016 12:00:00 AM,WCS,$US/bbl,23.46,2/24/2021 9:00:26 AM
156789,4/1/2016 12:00:00 AM,WCS,$US/bbl,27.88,2/24/2021 9:00:26 AM
156790,5/1/2016 12:00:00 AM,WCS,$US/bbl,32.52,2/24/2021 9:00:26 AM
156791,6/1/2016 12:00:00 AM,WCS,$US/bbl,36.47,2/24/2021 9:00:26 AM
156792,7/1/2016 12:00:00 AM,WCS,$US/bbl,32.8,2/24/2021 9:00:26 AM
156793,8/1/2016 12:00:00 AM,WCS,$US/bbl,30.9,2/24/2021 9:00:26 AM
156794,9/1/2016 12:00:00 AM,WCS,$US/bbl,30.62,2/24/2021 9:00:26 AM
156795,10/1/2016 12:00:00 AM,WCS,$US/bbl,35.83,2/24/2021 9:00:26 AM
156796,11/1/2016 12:00:00 AM,WCS,$US/bbl,31.89,2/24/2021 9:00:26 AM
156797,12/1/2016 12:00:00 AM,WCS,$US/bbl,37.18,2/24/2021 9:00:26 AM
156798,1/1/2017 12:00:00 AM,WCS,$US/bbl,37.19,2/24/2021 9:00:26 AM
156799,2/1/2017 12:00:00 AM,WCS,$US/bbl,39.14,2/24/2021 9:00:26 AM
156800,3/1/2017 12:00:00 AM,WCS,$US/bbl,35.68,2/24/2021 9:00:26 AM
156801,4/1/2017 12:00:00 AM,WCS,$US/bbl,36.84,2/24/2021 9:00:26 AM
156802,5/1/2017 12:00:00 AM,WCS,$US/bbl,38.84,2/24/2021 9:00:26 AM
156803,6/1/2017 12:00:00 AM,WCS,$US/bbl,35.8,2/24/2021 9:00:26 AM
156804,7/1/2017 12:00:00 AM,WCS,$US/bbl,36.37,2/24/2021 9:00:26 AM
156805,8/1/2017 12:00:00 AM,WCS,$US/bbl,38.5,2/24/2021 9:00:26 AM
156806,9/1/2017 12:00:00 AM,WCS,$US/bbl,39.93,2/24/2021 9:00:26 AM
156807,10/1/2017 12:00:00 AM,WCS,$US/bbl,39.87,2/24/2021 9:00:26 AM
156808,11/1/2017 12:00:00 AM,WCS,$US/bbl,45.52,2/24/2021 9:00:26 AM
156809,12/1/2017 12:00:00 AM,WCS,$US/bbl,44.02,2/24/2021 9:00:26 AM
156810,1/1/2018 12:00:00 AM,WCS,$US/bbl,42.53,2/24/2021 9:00:26 AM
156811,2/1/2018 12:00:00 AM,WCS,$US/bbl,37.72,2/24/2021 9:00:26 AM
156812,3/1/2018 12:00:00 AM,WCS,$US/bbl,35.53,2/24/2021 9:00:26 AM
156813,4/1/2018 12:00:00 AM,WCS,$US/bbl,40.47,2/24/2021 9:00:26 AM
156814,5/1/2018 12:00:00 AM,WCS,$US/bbl,53.25,2/24/2021 9:00:26 AM
156815,6/1/2018 12:00:00 AM,WCS,$US/bbl,52.1,2/24/2021 9:00:26 AM
156816,7/1/2018 12:00:00 AM,WCS,$US/bbl,52.83,2/24/2021 9:00:26 AM
156817,8/1/2018 12:00:00 AM,WCS,$US/bbl,48.55,2/24/2021 9:00:26 AM
156818,9/1/2018 12:00:00 AM,WCS,$US/bbl,40.37,2/24/2021 9:00:26 AM
156819,10/1/2018 12:00:00 AM,WCS,$US/bbl,41.15,2/24/2021 9:00:26 AM
156820,11/1/2018 12:00:00 AM,WCS,$US/bbl,11.03,2/24/2021 9:00:26 AM
156821,12/1/2018 12:00:00 AM,WCS,$US/bbl,5.97,2/24/2021 9:00:26 AM
156822,1/1/2019 12:00:00 AM,WCS,$US/bbl,34.3,2/24/2021 9:00:26 AM
156823,2/1/2019 12:00:00 AM,WCS,$US/bbl,45.33,2/24/2021 9:00:26 AM
156824,3/1/2019 12:00:00 AM,WCS,$US/bbl,48.21,2/24/2021 9:00:26 AM
156825,4/1/2019 12:00:00 AM,WCS,$US/bbl,53.25,2/24/2021 9:00:26 AM
156826,5/1/2019 12:00:00 AM,WCS,$US/bbl,52.44,2/24/2021 9:00:26 AM
156827,6/1/2019 12:00:00 AM,WCS,$US/bbl,41.74,2/24/2021 9:00:26 AM
156828,7/1/2019 12:00:00 AM,WCS,$US/bbl,44.7,2/24/2021 9:00:26 AM
156829,8/1/2019 12:00:00 AM,WCS,$US/bbl,43.1,2/24/2021 9:00:26 AM
156830,9/1/2019 12:00:00 AM,WCS,$US/bbl,44.84,2/24/2021 9:00:26 AM
156831,10/1/2019 12:00:00 AM,WCS,$US/bbl,41.96,2/24/2021 9:00:26 AM
156832,11/1/2019 12:00:00 AM,WCS,$US/bbl,42.32,2/24/2021 9:00:26 AM
156833,12/1/2019 12:00:00 AM,WCS,$US/bbl,39.11,2/24/2021 9:00:26 AM
156834,1/1/2020 12:00:00 AM,WCS,$US/bbl,36.82,2/24/2021 9:00:26 AM
156835,2/1/2020 12:00:00 AM,WCS,$US/bbl,27.28,2/24/2021 9:00:26 AM
156836,1/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.56,2/24/2021 9:00:26 AM
156837,2/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.63,2/24/2021 9:00:26 AM
156838,3/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.6,2/24/2021 9:00:26 AM
156839,4/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156840,5/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.48,2/24/2021 9:00:26 AM
156841,6/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.46,2/24/2021 9:00:26 AM
156842,7/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156843,8/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156844,9/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156845,10/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.55,2/24/2021 9:00:26 AM
156846,11/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.59,2/24/2021 9:00:26 AM
156847,12/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.61,2/24/2021 9:00:26 AM
156848,1/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,2/24/2021 9:00:26 AM
156849,2/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,2/24/2021 9:00:26 AM
156850,3/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.58,2/24/2021 9:00:26 AM
156851,4/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,2/24/2021 9:00:26 AM
156852,5/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.54,2/24/2021 9:00:26 AM
156853,6/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.5,2/24/2021 9:00:26 AM
156854,7/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,2/24/2021 9:00:26 AM
156855,8/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,2/24/2021 9:00:26 AM
156856,9/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,2/24/2021 9:00:26 AM
156857,10/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,2/24/2021 9:00:26 AM
156858,11/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.52,2/24/2021 9:00:26 AM
156859,12/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,2/24/2021 9:00:26 AM
156860,1/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.62,2/24/2021 9:00:26 AM
156861,2/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,2/24/2021 9:00:26 AM
156862,3/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.59,2/24/2021 9:00:26 AM
156863,4/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156864,5/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.55,2/24/2021 9:00:26 AM
156865,6/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,2/24/2021 9:00:26 AM
156866,7/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,2/24/2021 9:00:26 AM
156867,8/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,2/24/2021 9:00:26 AM
156868,9/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,2/24/2021 9:00:26 AM
156869,10/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.52,2/24/2021 9:00:26 AM
156870,11/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.58,2/24/2021 9:00:26 AM
156871,12/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,2/24/2021 9:00:26 AM
156872,1/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.64,2/24/2021 9:00:26 AM
156873,2/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.59,2/24/2021 9:00:26 AM
156874,3/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.49,2/24/2021 9:00:26 AM
156875,4/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.42,2/24/2021 9:00:26 AM
156876,5/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.38,2/24/2021 9:00:26 AM
156877,6/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.3,2/24/2021 9:00:26 AM
156878,7/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.25,2/24/2021 9:00:26 AM
156879,8/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,2/24/2021 9:00:26 AM
156880,9/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,2/24/2021 9:00:26 AM
156881,10/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.22,2/24/2021 9:00:26 AM
156882,11/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.33,2/24/2021 9:00:26 AM
156883,12/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.36,2/24/2021 9:00:26 AM
156884,1/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.36,2/24/2021 9:00:26 AM
156885,2/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,2/24/2021 9:00:26 AM
156886,3/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.22,2/24/2021 9:00:26 AM
156887,4/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.24,2/24/2021 9:00:26 AM
156888,5/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,2/24/2021 9:00:26 AM
156889,6/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,2/24/2021 9:00:26 AM
156890,7/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.21,2/24/2021 9:00:26 AM
156891,8/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,2/24/2021 9:00:26 AM
156892,9/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,2/24/2021 9:00:26 AM
156893,10/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,2/24/2021 9:00:26 AM
156894,11/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,2/24/2021 9:00:26 AM
156895,12/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.44,2/24/2021 9:00:26 AM
156896,1/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.46,2/24/2021 9:00:26 AM
156897,2/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.42,2/24/2021 9:00:26 AM
156898,3/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.47,2/24/2021 9:00:26 AM
156899,4/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156900,5/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.59,2/24/2021 9:00:26 AM
156901,6/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,2/24/2021 9:00:26 AM
156902,7/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.49,2/24/2021 9:00:26 AM
156903,8/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.5,2/24/2021 9:00:26 AM
156904,9/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.55,2/24/2021 9:00:26 AM
156905,10/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,2/24/2021 9:00:26 AM
156906,11/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.87,2/24/2021 9:00:26 AM
156907,12/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.94,2/24/2021 9:00:26 AM
156908,1/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.93,2/24/2021 9:00:26 AM
156909,2/1/1994 12:00:00 AM,NatGas,$CDN/GJ,2.04,2/24/2021 9:00:26 AM
156910,3/1/1994 12:00:00 AM,NatGas,$CDN/GJ,2.07,2/24/2021 9:00:26 AM
156911,4/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.82,2/24/2021 9:00:26 AM
156912,5/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.8,2/24/2021 9:00:26 AM
156913,6/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,2/24/2021 9:00:26 AM
156914,7/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.73,2/24/2021 9:00:26 AM
156915,8/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,2/24/2021 9:00:26 AM
156916,9/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.5,2/24/2021 9:00:26 AM
156917,10/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.35,2/24/2021 9:00:26 AM
156918,11/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.53,2/24/2021 9:00:26 AM
156919,12/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.56,2/24/2021 9:00:26 AM
156920,1/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,2/24/2021 9:00:26 AM
156921,2/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,2/24/2021 9:00:26 AM
156922,3/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,2/24/2021 9:00:26 AM
156923,4/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.19,2/24/2021 9:00:26 AM
156924,5/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,2/24/2021 9:00:26 AM
156925,6/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.27,2/24/2021 9:00:26 AM
156926,7/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.1,2/24/2021 9:00:26 AM
156927,8/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.07,2/24/2021 9:00:26 AM
156928,9/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,2/24/2021 9:00:26 AM
156929,10/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,2/24/2021 9:00:26 AM
156930,11/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.29,2/24/2021 9:00:26 AM
156931,12/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,2/24/2021 9:00:26 AM
156932,1/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.62,2/24/2021 9:00:26 AM
156933,2/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.61,2/24/2021 9:00:26 AM
156934,3/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.6,2/24/2021 9:00:26 AM
156935,4/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.51,2/24/2021 9:00:26 AM
156936,5/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.41,2/24/2021 9:00:26 AM
156937,6/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.37,2/24/2021 9:00:26 AM
156938,7/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,2/24/2021 9:00:26 AM
156939,8/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,2/24/2021 9:00:26 AM
156940,9/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.2,2/24/2021 9:00:26 AM
156941,10/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.28,2/24/2021 9:00:26 AM
156942,11/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.79,2/24/2021 9:00:26 AM
156943,12/1/1996 12:00:00 AM,NatGas,$CDN/GJ,2.36,2/24/2021 9:00:26 AM
156944,1/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.77,2/24/2021 9:00:26 AM
156945,2/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.28,2/24/2021 9:00:26 AM
156946,3/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.39,2/24/2021 9:00:26 AM
156947,4/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.44,2/24/2021 9:00:26 AM
156948,5/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,2/24/2021 9:00:26 AM
156949,6/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.65,2/24/2021 9:00:26 AM
156950,7/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.59,2/24/2021 9:00:26 AM
156951,8/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,2/24/2021 9:00:26 AM
156952,9/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.73,2/24/2021 9:00:26 AM
156953,10/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.07,2/24/2021 9:00:26 AM
156954,11/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.37,2/24/2021 9:00:26 AM
156955,12/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.95,2/24/2021 9:00:26 AM
156956,1/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.8,2/24/2021 9:00:26 AM
156957,2/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.73,2/24/2021 9:00:26 AM
156958,3/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,2/24/2021 9:00:26 AM
156959,4/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,2/24/2021 9:00:26 AM
156960,5/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,2/24/2021 9:00:26 AM
156961,6/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,2/24/2021 9:00:26 AM
156962,7/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.83,2/24/2021 9:00:26 AM
156963,8/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.78,2/24/2021 9:00:26 AM
156964,9/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.56,2/24/2021 9:00:26 AM
156965,10/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.86,2/24/2021 9:00:26 AM
156966,11/1/1998 12:00:00 AM,NatGas,$CDN/GJ,2.19,2/24/2021 9:00:26 AM
156967,12/1/1998 12:00:00 AM,NatGas,$CDN/GJ,2.22,2/24/2021 9:00:26 AM
156968,1/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.04,2/24/2021 9:00:26 AM
156969,2/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,2/24/2021 9:00:26 AM
156970,3/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.8,2/24/2021 9:00:26 AM
156971,4/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,2/24/2021 9:00:26 AM
156972,5/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.21,2/24/2021 9:00:26 AM
156973,6/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.22,2/24/2021 9:00:26 AM
156974,7/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.33,2/24/2021 9:00:26 AM
156975,8/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.6,2/24/2021 9:00:26 AM
156976,9/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.86,2/24/2021 9:00:26 AM
156977,10/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.72,2/24/2021 9:00:26 AM
156978,11/1/1999 12:00:00 AM,NatGas,$CDN/GJ,3.06,2/24/2021 9:00:26 AM
156979,12/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.54,2/24/2021 9:00:26 AM
156980,1/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.5,2/24/2021 9:00:26 AM
156981,2/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.62,2/24/2021 9:00:26 AM
156982,3/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.72,2/24/2021 9:00:26 AM
156983,4/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.1,2/24/2021 9:00:26 AM
156984,5/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.35,2/24/2021 9:00:26 AM
156985,6/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.33,2/24/2021 9:00:26 AM
156986,7/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.42,2/24/2021 9:00:26 AM
156987,8/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.93,2/24/2021 9:00:26 AM
156988,9/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.66,2/24/2021 9:00:26 AM
156989,10/1/2000 12:00:00 AM,NatGas,$CDN/GJ,5.53,2/24/2021 9:00:26 AM
156990,11/1/2000 12:00:00 AM,NatGas,$CDN/GJ,5.79,2/24/2021 9:00:26 AM
156991,12/1/2000 12:00:00 AM,NatGas,$CDN/GJ,8.28,2/24/2021 9:00:26 AM
156992,1/1/2001 12:00:00 AM,NatGas,$CDN/GJ,11.21,2/24/2021 9:00:26 AM
156993,2/1/2001 12:00:00 AM,NatGas,$CDN/GJ,8.05,2/24/2021 9:00:26 AM
156994,3/1/2001 12:00:00 AM,NatGas,$CDN/GJ,6.48,2/24/2021 9:00:26 AM
156995,4/1/2001 12:00:00 AM,NatGas,$CDN/GJ,6.59,2/24/2021 9:00:26 AM
156996,5/1/2001 12:00:00 AM,NatGas,$CDN/GJ,5.74,2/24/2021 9:00:26 AM
156997,6/1/2001 12:00:00 AM,NatGas,$CDN/GJ,4.44,2/24/2021 9:00:26 AM
156998,7/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.75,2/24/2021 9:00:26 AM
156999,8/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.53,2/24/2021 9:00:26 AM
157000,9/1/2001 12:00:00 AM,NatGas,$CDN/GJ,2.76,2/24/2021 9:00:26 AM
157001,10/1/2001 12:00:00 AM,NatGas,$CDN/GJ,2.4,2/24/2021 9:00:26 AM
157002,11/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.33,2/24/2021 9:00:26 AM
157003,12/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.2,2/24/2021 9:00:26 AM
157004,1/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,2/24/2021 9:00:26 AM
157005,2/1/2002 12:00:00 AM,NatGas,$CDN/GJ,2.71,2/24/2021 9:00:26 AM
157006,3/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.23,2/24/2021 9:00:26 AM
157007,4/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,2/24/2021 9:00:26 AM
157008,5/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,2/24/2021 9:00:26 AM
157009,6/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.54,2/24/2021 9:00:26 AM
157010,7/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,2/24/2021 9:00:26 AM
157011,8/1/2002 12:00:00 AM,NatGas,$CDN/GJ,2.93,2/24/2021 9:00:26 AM
157012,9/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.51,2/24/2021 9:00:26 AM
157013,10/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.27,2/24/2021 9:00:26 AM
157014,11/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.85,2/24/2021 9:00:26 AM
157015,12/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.94,2/24/2021 9:00:26 AM
157016,1/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,2/24/2021 9:00:26 AM
157017,2/1/2003 12:00:00 AM,NatGas,$CDN/GJ,6.83,2/24/2021 9:00:26 AM
157018,3/1/2003 12:00:00 AM,NatGas,$CDN/GJ,8.94,2/24/2021 9:00:26 AM
157019,4/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,2/24/2021 9:00:26 AM
157020,5/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.73,2/24/2021 9:00:26 AM
157021,6/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.93,2/24/2021 9:00:26 AM
157022,7/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.58,2/24/2021 9:00:26 AM
157023,8/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.08,2/24/2021 9:00:26 AM
157024,9/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.19,2/24/2021 9:00:26 AM
157025,10/1/2003 12:00:00 AM,NatGas,$CDN/GJ,4.92,2/24/2021 9:00:26 AM
157026,11/1/2003 12:00:00 AM,NatGas,$CDN/GJ,4.6,2/24/2021 9:00:26 AM
157027,12/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.11,2/24/2021 9:00:26 AM
157028,1/1/2004 12:00:00 AM,NatGas,$CDN/GJ,6.1,2/24/2021 9:00:26 AM
157029,2/1/2004 12:00:00 AM,NatGas,$CDN/GJ,5.83,2/24/2021 9:00:26 AM
157030,3/1/2004 12:00:00 AM,NatGas,$CDN/GJ,5.49,2/24/2021 9:00:26 AM
157031,4/1/2004 12:00:00 AM,NatGas,$CDN/GJ,5.64,2/24/2021 9:00:26 AM
157032,5/1/2004 12:00:00 AM,NatGas,$CDN/GJ,6.28,2/24/2021 9:00:26 AM
157033,6/1/2004 12:00:00 AM,NatGas,$CDN/GJ,6.47,2/24/2021 9:00:26 AM
157034,7/1/2004 12:00:00 AM,NatGas,$CDN/GJ,6.17,2/24/2021 9:00:26 AM
