"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","921610","","","","0"
"2003-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","923479","","","","0"
"2003-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","919698","","","","0"
"2003-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","938020","","","","0"
"2003-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","931900","","","","0"
"2004-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","934874","A","","","0"
"2004-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","979474","A","","","0"
"2004-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","970063","A","","","0"
"2004-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","966744","A","","","0"
"2004-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","956299","A","","","0"
"2004-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","974285","A","","","0"
"2004-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","969312","A","","","0"
"2004-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","956240","A","","","0"
"2004-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","978641","A","","","0"
"2004-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","994642","A","","","0"
"2004-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1002089","A","","","0"
"2004-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","998328","A","","","0"
"2005-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1018204","A","","","0"
"2005-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1054695","A","","","0"
"2005-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1017841","A","","","0"
"2005-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1013884","A","","","0"
"2005-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1013430","A","","","0"
"2005-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1032417","A","","","0"
"2005-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1062354","A","","","0"
"2005-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1045092","A","","","0"
"2005-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1023402","A","","","0"
"2005-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1029521","A","","","0"
"2005-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1033310","A","","","0"
"2005-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1028377","A","","","0"
"2006-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1039940","A","","","0"
"2006-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1042383","A","","","0"
"2006-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1047705","A","","","0"
"2006-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1066273","A","","","0"
"2006-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1067711","A","","","0"
"2006-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1068900","A","","","0"
"2006-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1087350","A","","","0"
"2006-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1092851","A","","","0"
"2006-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1083737","A","","","0"
"2006-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1067639","A","","","0"
"2006-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1096397","A","","","0"
"2006-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1113466","A","","","0"
"2007-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1116384","A","","","0"
"2007-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1125100","A","","","0"
"2007-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1146421","A","","","0"
"2007-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1157340","A","","","0"
"2007-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1167325","A","","","0"
"2007-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1163985","A","","","0"
"2007-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1177968","A","","","0"
"2007-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1172645","A","","","0"
"2007-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1173001","A","","","0"
"2007-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1169825","A","","","0"
"2007-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1210239","A","","","0"
"2007-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1236708","A","","","0"
"2008-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1255194","A","","","0"
"2008-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1243929","A","","","0"
"2008-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1255621","A","","","0"
"2008-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1254727","A","","","0"
"2008-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1256213","A","","","0"
"2008-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1262574","A","","","0"
"2008-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1248148","A","","","0"
"2008-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1248595","A","","","0"
"2008-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1258508","A","","","0"
"2008-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1252517","A","","","0"
"2008-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1240295","A","","","0"
"2008-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1206205","A","","","0"
"2009-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1214132","A","","","0"
"2009-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1204017","A","","","0"
"2009-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1201967","A","","","0"
"2009-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1215902","A","","","0"
"2009-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1225894","A","","","0"
"2009-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1262142","A","","","0"
"2009-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1246482","A","","","0"
"2009-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1245739","A","","","0"
"2009-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1266379","A","","","0"
"2009-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1282684","A","","","0"
"2009-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1269122","A","","","0"
"2009-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1285139","A","","","0"
"2010-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1311014","A","","","0"
"2010-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1292621","A","","","0"
"2010-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1307782","A","","","0"
"2010-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1305656","A","","","0"
"2010-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1295050","A","","","0"
"2010-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1294972","A","","","0"
"2010-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1329821","A","","","0"
"2010-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1327093","A","","","0"
"2010-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1320585","A","","","0"
"2010-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1307733","A","","","0"
"2010-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1340827","A","","","0"
"2010-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1337219","A","","","0"
"2011-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1331490","A","","","0"
"2011-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1362081","A","","","0"
"2011-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1355977","A","","","0"
"2011-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1348790","A","","","0"
"2011-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1356370","A","","","0"
"2011-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1359477","A","","","0"
"2011-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1365815","A","","","0"
"2011-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1380442","A","","","0"
"2011-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1385185","A","","","0"
"2011-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1388418","A","","","0"
"2011-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1385959","A","","","0"
"2011-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1423101","A","","","0"
"2012-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1385324","A","","","0"
"2012-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1375718","A","","","0"
"2012-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1387361","A","","","0"
"2012-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1379775","A","","","0"
"2012-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1363835","A","","","0"
"2012-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1370556","A","","","0"
"2012-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1395639","A","","","0"
"2012-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1384255","A","","","0"
"2012-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1388900","A","","","0"
"2012-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1397265","A","","","0"
"2012-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1385912","A","","","0"
"2012-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1399337","A","","","0"
"2013-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1400555","A","","","0"
"2013-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1432365","A","","","0"
"2013-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1426080","A","","","0"
"2013-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1433222","A","","","0"
"2013-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1455385","A","","","0"
"2013-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1474500","A","","","0"
"2013-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1424574","A","","","0"
"2013-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1440718","A","","","0"
"2013-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1429595","A","","","0"
"2013-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1452695","A","","","0"
"2013-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1441884","A","","","0"
"2013-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1440817","A","","","0"
"2014-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1468348","A","","","0"
"2014-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1462061","A","","","0"
"2014-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1483324","A","","","0"
"2014-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1495451","A","","","0"
"2014-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1496115","A","","","0"
"2014-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1500214","A","","","0"
"2014-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1504147","A","","","0"
"2014-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1508963","A","","","0"
"2014-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1521404","A","","","0"
"2014-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1516920","A","","","0"
"2014-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1519624","A","","","0"
"2014-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1498721","A","","","0"
"2015-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1466009","A","","","0"
"2015-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1477062","A","","","0"
"2015-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1508461","A","","","0"
"2015-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1469163","A","","","0"
"2015-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1476749","A","","","0"
"2015-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1507705","A","","","0"
"2015-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1555953","A","","","0"
"2015-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1519549","A","","","0"
"2015-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1549129","A","","","0"
"2015-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1555043","A","","","0"
"2015-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1563494","A","","","0"
"2015-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1562106","A","","","0"
"2016-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1604878","A","","","0"
"2016-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1589111","A","","","0"
"2016-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1566645","A","","","0"
"2016-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1548925","A","","","0"
"2016-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1555326","A","","","0"
"2016-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1568068","A","","","0"
"2016-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1552597","A","","","0"
"2016-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1565111","A","","","0"
"2016-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1579203","A","","","0"
"2016-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1573960","A","","","0"
"2016-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1586632","A","","","0"
"2016-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1600399","A","","","0"
"2017-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1708815","A","","","0"
"2017-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1686498","A","","","0"
"2017-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1687552","A","","","0"
"2017-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1708117","A","","","0"
"2017-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1713748","A","","","0"
"2017-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1652425","A","","","0"
"2017-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1664538","A","","","0"
"2017-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1695350","A","","","0"
"2017-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1675937","A","","","0"
"2017-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1727566","A","","","0"
"2017-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1732414","A","","","0"
"2017-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1708624","A","","","0"
"2018-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1794667","A","","","0"
"2018-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1644336","A","","","0"
"2018-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1692248","A","","","0"
"2018-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1707335","A","","","0"
"2018-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1725253","A","","","0"
"2018-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1749915","A","","","0"
"2018-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1734716","A","","","0"
"2018-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1763286","A","","","0"
"2018-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1783911","A","","","0"
"2018-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1740112","A","","","0"
"2018-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1721314","A","","","0"
"2018-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1752080","A","","","0"
"2019-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1727892","A","","","0"
"2019-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1753168","A","","","0"
